1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
107	-1.228507	64.657915	1.082650	0.027804	10.8
108	-1.218042	65.657893	1.070157	0.023879	10.4
109	-1.227584	65.835599	1.067967	0.017220	12.7
110	-1.225734	66.771071	1.056584	0.022476	12.5
111	-1.226075	67.769448	1.044701	0.024713	11.5
112	-1.225882	68.769030	1.033068	0.027637	10.9
113	-1.236612	68.704492	1.033811	0.025088	10.1
114	-1.233929	69.704492	1.022414	0.021462	9.3
115	-1.232307	69.621035	1.023355	0.028784	9.6
116	-1.234608	70.621035	1.012186	0.021425	11.4
117	-1.222722	71.621035	1.001258	0.010940	11.5
118	-1.231598	72.557114	0.991240	0.025975	10.9
119	-1.217970	72.476072	0.992099	0.020967	9.2
120	-1.220251	73.475978	0.981599	0.027885	8.4
121	-1.221035	74.475977	0.971318	0.025642	9.6
122	-1.230149	75.475975	0.961250	0.032118	9.9
123	-1.234631	75.392713	0.962080	0.019002	10.2
124	-1.223011	76.392713	0.952202	0.026005	10.9
125	-1.214010	76.309256	0.953019	0.019039	10.1
126	-1.213701	76.226092	0.953834	0.018411	11.0
127	-1.221695	77.222068	0.944162	0.020189	10.3
128	-1.219826	77.139075	0.944960	0.022272	9.7
129	-1.216843	78.139074	0.935429	0.025438	12.4
130	-1.215168	78.993048	0.927440	0.008639	9.9
131	-1.226855	78.932072	0.928006	0.025432	9.1
132	-1.204291	79.287522	0.924716	0.023880	9.5
133	-1.231043	80.287522	0.915587	0.027138	10.1
134	-1.238140	81.287514	0.906636	0.012210	11.0
135	-1.210367	81.204077	0.907376	0.024624	11.6
136	-1.250048	81.130591	0.908029	0.030972	12.2
137	-1.235344	81.047640	0.908767	0.024240	11.6
138	-1.247914	82.047640	0.899948	0.028715	10.3
139	-1.235289	82.960426	0.892046	0.023745	11.7
140	-1.242387	83.952990	0.883610	0.027652	10.6
141	-1.236473	84.952990	0.875270	0.025454	11.9
142	-1.213329	84.869534	0.875960	0.031110	11.0
143	-1.212857	85.423614	0.871400	0.011523	11.3
144	-1.237401	85.340275	0.872083	0.023257	10.8
145	-1.224234	85.309728	0.872333	0.015329	12.9
146	-1.228718	86.309573	0.864206	0.014435	12.6
147	-1.235886	86.226817	0.864873	0.029890	11.3
148	-1.226926	87.216037	0.856967	0.020612	10.8
149	-1.235391	87.136325	0.857598	0.036701	10.0
150	-1.234854	88.136325	0.849740	0.027402	10.6
151	-1.219704	89.136325	0.842025	0.018921	9.8
152	-1.221571	90.136070	0.834450	0.019505	11.8
153	-1.253961	90.101931	0.834707	0.022202	10.6
154	-1.229446	90.018479	0.835334	0.024536	11.2
155	-1.221350	91.018466	0.827877	0.018986	11.8
156	-1.229680	92.018466	0.820552	0.016580	10.3
157	-1.215218	91.935009	0.821158	0.016367	10.4
158	-1.231264	91.875344	0.821592	0.017922	12.4
159	-1.228139	92.724477	0.815458	0.028250	12.3
160	-1.238387	92.641382	0.816054	0.018071	10.6
161	-1.221016	92.557926	0.816654	0.028742	11.0
162	-1.244690	93.557926	0.809525	0.029712	12.2
163	-1.237109	94.557926	0.802520	0.019084	10.6
164	-1.218669	94.474472	0.803100	0.016786	11.7
165	-1.201256	94.391755	0.803675	0.022436	9.3
166	-1.233545	94.308354	0.804257	0.029551	11.5
167	-1.220679	95.308353	0.797342	0.026015	12.1
168	-1.234816	95.225594	0.797910	0.018082	10.6
169	-1.215933	96.219772	0.791142	0.015997	12.9
170	-1.245441	96.200753	0.791271	0.029848	10.6
171	-1.221465	96.117296	0.791835	0.028092	10.8
172	-1.231959	96.033839	0.792399	0.024022	10.4
173	-1.235627	95.950396	0.792965	0.028142	12.1
174	-1.220514	96.950396	0.786242	0.026351	11.1
175	-1.248333	97.950370	0.779632	0.029956	10.4
176	-1.250004	98.950370	0.773132	0.022309	11.0
177	-1.231425	98.866913	0.773671	0.034211	11.4
178	-1.249854	99.849231	0.767382	0.020634	14.5
179	-1.242565	100.849231	0.761084	0.030299	9.7
180	-1.231389	100.765774	0.761606	0.013060	12.2
181	-1.229327	100.683474	0.762121	0.022043	11.9
182	-1.229550	101.642777	0.756160	0.026567	10.6
183	-1.226467	102.642752	0.750044	0.021704	11.7
184	-1.230988	102.559295	0.750551	0.019056	12.1
185	-1.213101	103.554732	0.744552	0.020833	11.1
186	-1.219739	104.451165	0.739232	0.022146	10.7
187	-1.211719	104.367709	0.739724	0.026824	11.9
188	-1.243995	104.284254	0.740217	0.023924	10.1
189	-1.243117	105.279363	0.734384	0.021363	9.8
190	-1.242262	105.490567	0.733158	0.020530	11.2
191	-1.251633	106.490502	0.727407	0.027641	13.3
192	-1.227283	106.407050	0.727884	0.038058	11.2
193	-1.222388	107.407050	0.722215	0.016979	10.2
194	-1.230067	108.407050	0.716634	0.032074	9.9
195	-1.236657	108.323593	0.717097	0.027025	10.9
196	-1.219800	109.323593	0.711594	0.032598	10.1
197	-1.233284	109.240136	0.712050	0.036103	10.6
198	-1.218257	109.156679	0.712507	0.012824	13.6
199	-1.235845	109.075662	0.712951	0.028953	10.5
200	-1.228250	108.992205	0.713408	0.015497	11.8
201	-1.240186	109.070310	0.712980	0.022407	10.5
202	-1.217343	110.070082	0.707542	0.028160	11.5
203	-1.244185	109.986625	0.707992	0.020937	12.5
204	-1.235026	110.986625	0.702628	0.013722	12.5
205	-1.233371	111.896445	0.697818	0.015186	12.3
206	-1.240367	112.770653	0.693258	0.024070	11.8
207	-1.236641	113.767041	0.688132	0.018763	11.2
208	-1.235133	113.687481	0.688539	0.010930	11.2
209	-1.228591	113.614961	0.688910	0.015935	9.5
210	-1.264933	114.488088	0.684470	0.020981	9.8
211	-1.241233	114.404661	0.684892	0.034291	11.7
212	-1.226815	114.729369	0.683253	0.029157	12.4
213	-1.230622	115.729369	0.678256	0.018156	11.1
214	-1.235682	115.645913	0.678670	0.031289	12.8
215	-1.237176	115.562467	0.679085	0.020222	11.9
216	-1.233137	115.479025	0.679500	0.025056	12.1
217	-1.224691	115.400165	0.679893	0.025814	13.4
218	-1.239635	115.626734	0.678766	0.013899	10.7
219	-1.243267	115.544064	0.679177	0.019907	10.8
220	-1.222327	115.461649	0.679587	0.020056	11.8
221	-1.227908	115.554920	0.679123	0.026690	11.8
222	-1.233511	115.471463	0.679538	0.024032	10.1
223	-1.239906	116.414591	0.674874	0.026300	9.8
224	-1.224881	116.331134	0.675284	0.022828	9.3
225	-1.217366	116.247677	0.675695	0.015172	11.1
226	-1.225911	116.164856	0.676103	0.034936	10.6
227	-1.246676	116.459790	0.674652	0.017088	11.3
228	-1.239171	116.516699	0.674373	0.025402	12.9
229	-1.233496	117.348868	0.670316	0.033598	12.6
230	-1.235684	118.337810	0.665559	0.018797	11.8
231	-1.239153	118.601845	0.664300	0.011367	13.0
232	-1.246373	119.144443	0.661728	0.023219	10.6
233	-1.225308	119.732590	0.658963	0.014650	11.0
234	-1.226093	119.726565	0.658991	0.014684	12.7
235	-1.234146	119.718193	0.659030	0.021346	10.3
236	-1.223432	120.031355	0.657567	0.020304	13.1
237	-1.236070	120.033170	0.657558	0.022937	10.5
238	-1.235393	119.949726	0.657948	0.013664	13.5
239	-1.214205	119.866359	0.658337	0.029835	11.4
240	-1.240900	120.850972	0.653767	0.031725	12.3
241	-1.216507	120.767535	0.654152	0.022727	11.3
242	-1.243008	120.685377	0.654531	0.026850	11.9
243	-1.237349	121.685377	0.649944	0.022240	10.7
244	-1.228879	121.601921	0.650325	0.016983	10.0
245	-1.238345	122.394772	0.646729	0.018368	9.6
246	-1.236739	123.373525	0.642344	0.019726	10.6
247	-1.216644	123.291647	0.642709	0.019359	10.8
248	-1.233813	124.291302	0.638287	0.034984	10.6
249	-1.249679	124.297193	0.638261	0.020126	10.4
250	-1.263102	125.297192	0.633898	0.015107	10.3
251	-1.237696	125.226085	0.634206	0.021465	9.8
252	-1.235426	125.937357	0.631136	0.019167	10.0
253	-1.232565	125.853958	0.631495	0.016794	9.6
254	-1.245996	126.850705	0.627238	0.021865	9.2
255	-1.222238	126.823159	0.627355	0.023770	8.9
256	-1.231784	127.817366	0.623163	0.020683	11.9
257	-1.226500	128.817291	0.619004	0.016327	11.1
258	-1.242426	129.804937	0.614950	0.016728	10.5
259	-1.211406	129.726755	0.615269	0.014408	9.5
260	-1.220573	129.643318	0.615610	0.018165	8.9
261	-1.212178	129.741677	0.615208	0.018207	9.6
262	-1.216357	130.741673	0.611154	0.010909	11.2
263	-1.234025	131.250028	0.609113	0.020729	10.2
264	-1.208787	131.821431	0.606836	0.023789	11.6
265	-1.232847	131.738642	0.607165	0.022184	11.1
266	-1.241010	132.738641	0.603215	0.023355	10.7
267	-1.207169	133.738355	0.599318	0.021629	10.9
268	-1.220455	133.661812	0.599615	0.011596	11.2
269	-1.213496	133.582405	0.599923	0.021321	9.5
270	-1.230458	133.614262	0.599799	0.016993	11.5
271	-1.218688	134.382569	0.596834	0.016678	11.0
272	-1.248405	135.382068	0.593019	0.027284	9.8
273	-1.237097	136.375664	0.589275	0.029743	10.8
274	-1.227937	136.292207	0.589588	0.018908	12.1
275	-1.226993	137.292207	0.585863	0.017256	14.3
276	-1.229793	138.292203	0.582185	0.022833	11.0
277	-1.233831	139.076954	0.579331	0.037893	10.0
278	-1.227413	140.076954	0.575734	0.026542	11.4
279	-1.220566	141.076954	0.572182	0.030183	12.3
280	-1.226850	142.076954	0.568673	0.019445	10.4
281	-1.212294	141.993497	0.568965	0.025577	9.7
282	-1.225827	142.993496	0.565495	0.023321	11.6
283	-1.242546	143.017582	0.565412	0.014621	12.0
284	-1.228408	143.986103	0.562093	0.021120	11.0
285	-1.222280	143.903062	0.562376	0.023714	8.9
286	-1.220959	143.819606	0.562661	0.023980	13.0
287	-1.213511	144.766793	0.559446	0.022589	11.7
288	-1.231968	145.763488	0.556102	0.017891	11.4
289	-1.203297	146.615801	0.553274	0.028418	12.0
290	-1.205598	146.532344	0.553550	0.018721	12.5
291	-1.237233	147.478467	0.550441	0.023251	11.4
292	-1.225341	147.395017	0.550714	0.016580	11.4
293	-1.224019	148.217679	0.548037	0.027093	10.4
294	-1.226882	148.159799	0.548224	0.023715	10.7
295	-1.219527	148.076342	0.548495	0.015680	10.2
296	-1.222983	148.636277	0.546685	0.015461	11.5
297	-1.239420	149.603796	0.543584	0.021925	12.4
298	-1.235978	150.603787	0.540417	0.027434	10.8
299	-1.212680	151.603532	0.537286	0.020704	10.6
300	-1.210762	152.603526	0.534191	0.034999	11.9
301	-1.223770	152.553353	0.534346	0.019895	14.8
302	-1.230456	153.553261	0.531285	0.018094	10.9
303	-1.228215	154.553212	0.528259	0.013546	12.0
304	-1.228679	154.470805	0.528507	0.017313	10.7
305	-1.249946	154.413883	0.528678	0.023608	10.6
306	-1.245953	154.330434	0.528930	0.031723	10.9
307	-1.222143	155.330434	0.525930	0.029264	14.0
308	-1.239637	156.330434	0.522965	0.022783	11.9
309	-1.234453	156.253862	0.523190	0.028438	11.6
310	-1.234542	156.170405	0.523437	0.024553	9.7
311	-1.224180	156.086948	0.523684	0.017599	10.6
312	-1.230852	156.607742	0.522148	0.033775	9.2
313	-1.222597	157.607742	0.519225	0.032455	10.3
314	-1.223995	158.607742	0.516334	0.023101	10.9
315	-1.215410	158.524285	0.516574	0.032670	11.2
316	-1.229136	159.524168	0.513713	0.026738	11.9
317	-1.239314	160.524018	0.510883	0.025314	10.9
318	-1.215541	160.440561	0.511118	0.027793	10.1
319	-1.224242	161.440561	0.508316	0.027302	8.7
320	-1.232290	162.440539	0.505545	0.028259	9.8
321	-1.235319	162.357580	0.505774	0.026112	9.4
322	-1.209974	163.357015	0.503032	0.019969	10.0
323	-1.232020	164.356910	0.500319	0.016325	9.6
324	-1.233307	165.356887	0.497634	0.021848	10.6
325	-1.212452	165.273430	0.497857	0.014911	11.1
326	-1.232382	165.189981	0.498080	0.023303	10.9
327	-1.216758	165.110001	0.498294	0.017784	12.8
328	-1.215370	165.031702	0.498504	0.013818	11.8
329	-1.257926	164.948725	0.498726	0.021405	11.1
330	-1.243132	164.865281	0.498950	0.014123	11.2
331	-1.227357	164.843918	0.499008	0.020851	12.8
332	-1.234037	164.890816	0.498882	0.020993	11.3
333	-1.224912	165.890385	0.496213	0.019655	12.9
334	-1.232292	166.890383	0.493572	0.021923	12.2
335	-1.237433	166.806996	0.493792	0.018931	10.9
336	-1.249868	167.754944	0.491312	0.031911	8.3
337	-1.208834	168.754944	0.488723	0.021775	9.5
338	-1.228578	168.678975	0.488918	0.022920	9.9
339	-1.227455	169.678902	0.486354	0.024119	11.2
340	-1.207510	170.464399	0.484359	0.014111	8.5
341	-1.226695	171.111542	0.482728	0.017368	11.3
342	-1.231897	171.033326	0.482924	0.010814	11.1
343	-1.222562	170.960763	0.483107	0.020488	13.1
344	-1.246067	170.877339	0.483317	0.018467	11.7
345	-1.246700	170.793883	0.483527	0.017069	10.9
346	-1.224127	171.751015	0.481126	0.025008	9.8
347	-1.237234	171.667560	0.481334	0.024224	12.2
348	-1.229791	171.584103	0.481543	0.015859	11.8
349	-1.216050	171.500654	0.481752	0.020055	10.6
350	-1.250290	171.425189	0.481941	0.031060	10.3
351	-1.247526	172.425189	0.479449	0.025621	12.4
352	-1.234398	172.908690	0.478254	0.012426	11.4
353	-1.209808	173.334969	0.477205	0.020790	9.0
354	-1.222544	173.251562	0.477409	0.013550	9.9
355	-1.222573	173.168231	0.477614	0.016823	11.3
356	-1.226405	174.126651	0.475268	0.009144	11.1
357	-1.218340	174.044004	0.475470	0.016623	11.3
358	-1.234087	174.536065	0.474273	0.018344	9.9
359	-1.221969	174.452746	0.474475	0.016870	9.7
360	-1.227876	174.475833	0.474419	0.021414	9.9
361	-1.235697	174.589977	0.474143	0.021903	10.5
362	-1.226425	174.687704	0.473906	0.026735	9.5
363	-1.214083	174.604258	0.474108	0.018017	10.9
364	-1.243242	175.264852	0.472512	0.018422	11.8
365	-1.232976	175.181616	0.472713	0.020260	12.7
366	-1.227142	176.177586	0.470325	0.035246	14.4
367	-1.230805	176.094129	0.470524	0.013091	12.1
368	-1.237585	177.094128	0.468149	0.020533	11.5
369	-1.240514	178.017087	0.465978	0.017221	10.7
370	-1.240211	177.933983	0.466172	0.020086	10.9
371	-1.221971	178.871825	0.463985	0.014915	11.6
372	-1.237936	179.869643	0.461680	0.021984	9.9
373	-1.236947	180.869451	0.459394	0.017785	10.3
374	-1.218981	181.867761	0.457133	0.007761	10.7
375	-1.222730	181.935556	0.456980	0.021840	10.4
376	-1.247127	181.863636	0.457142	0.016628	10.6
377	-1.232473	182.863236	0.454901	0.021095	12.0
378	-1.238337	182.784089	0.455077	0.031424	10.6
379	-1.245656	183.783913	0.452856	0.013410	14.8
380	-1.225923	184.783095	0.450657	0.016492	10.0
381	-1.230509	185.763615	0.448520	0.016248	12.1
382	-1.219136	186.649071	0.446607	0.012967	11.0
383	-1.240011	187.577363	0.444619	0.016680	10.7
384	-1.224684	188.089473	0.443530	0.016687	10.5
385	-1.249195	188.227812	0.443237	0.030422	10.8
386	-1.228439	188.287534	0.443111	0.020766	10.4
387	-1.247165	189.287534	0.441003	0.022793	12.1
388	-1.232408	190.275564	0.438941	0.021752	12.8
389	-1.208239	190.200982	0.439096	0.022358	11.1
390	-1.220442	191.200982	0.437027	0.020724	12.6
391	-1.237062	191.993745	0.435400	0.015212	11.2
392	-1.234458	191.970885	0.435447	0.021323	10.9
393	-1.244193	192.970830	0.433412	0.030692	11.2
394	-1.225466	192.887373	0.433581	0.028335	9.7
395	-1.219443	192.803917	0.433750	0.023774	10.4
396	-1.243941	192.720628	0.433919	0.031730	10.5
397	-1.233188	193.720628	0.431899	0.017636	9.7
398	-1.248165	194.720240	0.429897	0.031128	9.5
399	-1.222898	194.636783	0.430064	0.023286	9.6
400	-1.222027	195.613002	0.428125	0.019243	8.9
401	-1.240936	195.529667	0.428290	0.020428	9.7
402	-1.227304	196.522829	0.426335	0.017904	11.2
403	-1.231451	196.457563	0.426463	0.021556	11.5
404	-1.240794	196.824263	0.425745	0.018134	9.6
405	-1.243613	197.822122	0.423803	0.019994	9.3
406	-1.229095	198.680482	0.422147	0.020627	9.1
407	-1.235491	199.506338	0.420566	0.014054	9.5
408	-1.219479	200.395939	0.418876	0.023803	9.4
409	-1.219733	200.456674	0.418761	0.020833	9.9
410	-1.236893	201.456306	0.416880	0.021844	9.5
411	-1.220292	201.372850	0.417036	0.022355	10.1
412	-1.243580	202.371985	0.415171	0.022110	11.0
413	-1.220613	203.371979	0.413320	0.026722	11.8
414	-1.224858	204.343893	0.411538	0.015929	13.1
415	-1.230828	205.343860	0.409720	0.020834	10.5
416	-1.202716	205.260407	0.409871	0.029763	11.3
417	-1.238140	205.177012	0.410022	0.015916	11.2
418	-1.224264	206.039319	0.408465	0.018855	12.7
419	-1.227442	207.018202	0.406711	0.022871	13.6
420	-1.251282	206.938569	0.406853	0.026949	11.3
421	-1.226658	207.933992	0.405084	0.023142	10.2
422	-1.225429	208.933992	0.403322	0.017474	10.2
423	-1.229217	209.933991	0.401576	0.024049	10.8
424	-1.228685	210.118001	0.401256	0.020253	12.0
425	-1.246935	210.570594	0.400472	0.012997	11.3
426	-1.207227	210.490640	0.400610	0.013840	10.4
427	-1.229328	210.408423	0.400753	0.013758	10.6
428	-1.239586	211.335820	0.399153	0.017837	10.9
429	-1.227325	211.419061	0.399010	0.019905	11.8
430	-1.226718	212.108724	0.397829	0.024580	9.4
431	-1.242361	212.173694	0.397719	0.024886	12.6
432	-1.236189	213.173693	0.396020	0.013466	10.6
433	-1.217391	213.090944	0.396160	0.029762	10.4
434	-1.248545	213.007494	0.396302	0.012636	9.9
435	-1.243082	213.997011	0.394633	0.018662	10.8
436	-1.226035	214.470245	0.393840	0.022045	12.0
437	-1.233984	215.470245	0.392174	0.014735	11.2
438	-1.247843	215.389865	0.392308	0.027420	11.2
439	-1.229829	216.388868	0.390657	0.023032	11.9
440	-1.239961	217.388868	0.389018	0.022328	10.6
441	-1.242252	217.724465	0.388471	0.019018	10.9
442	-1.245199	217.641008	0.388607	0.021831	11.9
443	-1.217526	218.640999	0.386985	0.024391	9.5
444	-1.231914	218.558078	0.387119	0.025708	10.8
445	-1.223302	218.492386	0.387225	0.022296	11.1
446	-1.229619	218.418529	0.387345	0.035825	12.7
447	-1.260129	219.418527	0.385734	0.021734	12.6
448	-1.225459	219.704645	0.385275	0.026080	13.0
449	-1.242415	220.129441	0.384596	0.028770	11.5
450	-1.238818	220.045986	0.384730	0.018971	12.2
451	-1.232527	219.962529	0.384863	0.016971	11.4
452	-1.227121	220.949960	0.383292	0.015268	10.6
453	-1.221284	221.419133	0.382550	0.014423	11.5
454	-1.247941	222.223497	0.381285	0.010307	11.0
455	-1.224592	222.146121	0.381407	0.024886	9.7
456	-1.209245	223.136716	0.379859	0.021978	9.8
457	-1.239888	223.053259	0.379989	0.013178	13.5
458	-1.243027	224.051189	0.378441	0.027085	11.2
459	-1.230191	223.968440	0.378569	0.026028	11.5
460	-1.225993	223.884983	0.378698	0.020883	12.8
461	-1.242486	224.884982	0.377158	0.027230	14.0
462	-1.236084	225.846335	0.375689	0.019726	11.2
463	-1.228630	226.830878	0.374197	0.031636	10.9
464	-1.253349	227.830877	0.372693	0.019723	10.2
465	-1.224984	228.830248	0.371202	0.023961	10.8
466	-1.226666	228.746792	0.371326	0.028070	9.3
467	-1.239881	229.746780	0.369845	0.021948	10.7
468	-1.213184	230.731131	0.368399	0.020348	9.8
469	-1.238063	230.657490	0.368507	0.016376	12.1
470	-1.249269	231.652527	0.367056	0.026323	10.7
471	-1.224422	232.652240	0.365609	0.020259	13.2
472	-1.225853	232.568783	0.365729	0.016025	10.8
473	-1.227428	232.485424	0.365850	0.037154	11.5
474	-1.237503	233.485424	0.364412	0.020091	11.1
475	-1.237084	233.401985	0.364531	0.012358	12.1
476	-1.219102	233.376553	0.364568	0.015491	10.3
477	-1.236904	233.522228	0.364359	0.026833	11.3
478	-1.226469	234.111584	0.363518	0.021292	10.7
479	-1.241220	235.111542	0.362098	0.029700	13.8
480	-1.234357	235.418983	0.361664	0.019965	10.8
481	-1.214687	236.319977	0.360398	0.020758	11.6
482	-1.226769	236.236524	0.360515	0.019477	11.6
483	-1.236658	236.225015	0.360531	0.022764	12.1
484	-1.206519	236.141559	0.360648	0.025624	11.0
485	-1.226466	237.141454	0.359251	0.015958	11.7
486	-1.209704	238.139811	0.357867	0.018720	10.3
487	-1.227321	238.095572	0.357928	0.016992	12.4
488	-1.208016	238.023561	0.358027	0.018671	10.7
489	-1.224865	238.698498	0.357097	0.015146	10.4
490	-1.213945	238.641115	0.357176	0.024237	12.1
491	-1.208879	238.569168	0.357275	0.025825	10.5
492	-1.224582	239.557318	0.355920	0.020301	10.1
493	-1.236024	239.476433	0.356030	0.025454	9.5
494	-1.220281	240.473160	0.354673	0.011497	9.4
495	-1.237321	240.395110	0.354779	0.025115	11.1
496	-1.255668	240.314363	0.354889	0.017916	11.1
497	-1.224960	240.230907	0.355002	0.017748	9.5
498	-1.229748	240.164809	0.355092	0.021149	9.5
499	-1.227233	241.154598	0.353751	0.033696	9.9
500	-1.237100	241.071157	0.353864	0.025576	12.2
501	-1.237873	240.999560	0.353961	0.025583	11.4
502	-1.232335	241.148422	0.353760	0.022793	13.0
503	-1.238399	241.383360	0.353443	0.020168	13.1
504	-1.235279	242.003405	0.352610	0.023449	12.0
505	-1.246282	243.003405	0.351274	0.026223	12.4
506	-1.229982	244.002568	0.349950	0.016537	11.3
507	-1.230674	244.699300	0.349032	0.014692	9.7
508	-1.213773	244.624392	0.349130	0.017567	9.6
509	-1.232661	244.752595	0.348962	0.017493	9.3
510	-1.221794	244.788150	0.348915	0.015749	8.4
511	-1.229062	245.787335	0.347608	0.025455	9.5
512	-1.224085	245.703878	0.347717	0.015903	10.2
513	-1.221050	245.621203	0.347825	0.023340	10.4
514	-1.206611	246.033339	0.347288	0.019026	9.5
