1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
190	-1.570449	104.927160	0.779732	0.014412	10.9
191	-1.594799	104.896086	0.779924	0.013777	10.1
192	-1.604630	104.864996	0.780117	0.018897	9.4
193	-1.589709	104.833907	0.780309	0.010756	10.0
194	-1.595324	105.833907	0.774157	0.014662	8.5
195	-1.585650	106.833907	0.768101	0.011149	10.0
196	-1.591146	107.833907	0.762139	0.017514	12.9
197	-1.601908	108.324957	0.759245	0.013487	11.0
198	-1.580773	108.511666	0.758151	0.015143	9.4
199	-1.596162	109.511660	0.752342	0.007370	10.3
200	-1.590906	109.806662	0.750645	0.010992	9.9
201	-1.578078	109.775874	0.750822	0.007777	11.4
202	-1.601359	110.204921	0.748367	0.012971	11.8
203	-1.593320	110.176914	0.748526	0.014630	10.9
204	-1.599815	110.145856	0.748704	0.014872	11.2
205	-1.596561	110.114766	0.748881	0.008618	12.5
206	-1.583642	110.083678	0.749059	0.009499	11.0
207	-1.602393	111.083028	0.743391	0.009574	10.6
208	-1.580037	112.054604	0.737963	0.012289	10.2
209	-1.584633	113.005305	0.732728	0.017715	13.0
210	-1.578755	112.974216	0.732898	0.018030	10.0
211	-1.601369	113.974216	0.727468	0.011911	10.7
212	-1.602739	113.943867	0.727631	0.016253	10.2
213	-1.585294	114.943810	0.722279	0.013182	11.8
214	-1.588196	114.915509	0.722430	0.011246	9.9
215	-1.586584	115.814316	0.717684	0.019812	9.6
216	-1.605297	115.852394	0.717484	0.014458	10.5
217	-1.594842	116.852394	0.712279	0.011309	10.5
218	-1.590846	116.821737	0.712438	0.012361	10.2
219	-1.599736	116.790648	0.712598	0.014809	14.1
220	-1.592676	116.759812	0.712758	0.011588	12.1
221	-1.591051	117.740949	0.707717	0.016753	12.7
222	-1.589898	118.740949	0.702653	0.017306	10.7
223	-1.598728	118.709859	0.702809	0.017348	11.6
224	-1.598332	119.709859	0.697815	0.019547	12.8
225	-1.592253	119.678769	0.697969	0.013258	9.2
226	-1.577037	119.647680	0.698123	0.014826	10.7
227	-1.595884	119.616590	0.698277	0.016984	10.8
228	-1.590151	120.616590	0.693347	0.014763	10.4
229	-1.593992	121.616590	0.688485	0.010486	11.3
230	-1.595899	121.585501	0.688635	0.010967	10.5
231	-1.587197	122.585501	0.683839	0.014824	12.8
232	-1.604163	122.554411	0.683987	0.007506	11.2
233	-1.598285	122.523387	0.684135	0.010280	10.8
234	-1.589845	123.522957	0.679403	0.010914	9.4
235	-1.592815	123.491899	0.679549	0.016591	12.1
236	-1.594312	124.491899	0.674879	0.015535	9.4
237	-1.595468	125.491899	0.670272	0.018657	9.8
238	-1.574333	125.460810	0.670414	0.015627	10.0
239	-1.580920	125.429720	0.670556	0.015573	10.1
240	-1.596110	125.398636	0.670699	0.017002	11.4
241	-1.604160	126.398557	0.666149	0.010473	10.3
242	-1.589449	127.398310	0.661661	0.009008	10.1
243	-1.594033	127.367252	0.661800	0.013257	10.5
244	-1.605857	127.448353	0.661438	0.012457	10.8
245	-1.592963	127.417263	0.661577	0.014007	12.6
246	-1.594116	128.417263	0.657149	0.020000	10.4
247	-1.595614	128.413574	0.657165	0.009797	11.7
248	-1.592630	129.413572	0.652796	0.017506	10.7
249	-1.608745	129.383032	0.652929	0.010932	10.5
250	-1.613190	129.379291	0.652945	0.012390	10.4
251	-1.602305	130.303600	0.648956	0.010894	10.0
252	-1.595086	131.303506	0.644696	0.015785	11.9
253	-1.608895	132.029572	0.641637	0.012984	11.3
254	-1.590947	132.983713	0.637661	0.015975	12.8
255	-1.603644	132.952632	0.637790	0.009753	12.4
256	-1.590165	133.952631	0.633674	0.009835	9.5
257	-1.594971	133.921557	0.633801	0.019120	10.1
258	-1.586709	134.020703	0.633395	0.012608	11.1
259	-1.597547	135.006018	0.629395	0.009206	10.7
260	-1.581975	135.713781	0.626552	0.013850	10.3
261	-1.586740	136.713282	0.622582	0.018559	12.2
262	-1.597111	137.713282	0.618659	0.014961	11.4
263	-1.600346	138.713282	0.614785	0.013154	12.1
264	-1.589459	139.713282	0.610960	0.010569	9.8
265	-1.615002	139.682193	0.611078	0.009717	10.9
266	-1.588633	139.652817	0.611190	0.009908	9.8
267	-1.598737	139.675115	0.611105	0.014846	12.5
268	-1.590444	139.644026	0.611223	0.014857	13.8
269	-1.601222	140.644024	0.607442	0.014688	11.9
270	-1.579786	141.644023	0.603707	0.008199	14.2
271	-1.595196	141.651397	0.603680	0.015983	14.0
272	-1.586245	141.620460	0.603795	0.017947	13.9
273	-1.595988	142.620460	0.600105	0.017045	11.5
274	-1.599490	143.618967	0.596465	0.013170	11.4
275	-1.584757	144.617861	0.592867	0.011449	13.7
276	-1.598218	145.583870	0.589429	0.007658	12.0
277	-1.589484	145.552788	0.589539	0.012646	11.3
278	-1.593837	145.521799	0.589649	0.014158	12.7
279	-1.590814	146.507883	0.586178	0.015854	10.9
280	-1.586188	146.476793	0.586287	0.010366	10.7
281	-1.610007	147.476684	0.582807	0.012666	10.7
282	-1.597430	148.476684	0.579368	0.016941	9.9
283	-1.590453	148.536457	0.579164	0.018188	9.2
284	-1.596610	149.536457	0.575768	0.011164	10.0
285	-1.595740	149.843526	0.574733	0.015559	10.9
286	-1.597720	150.538608	0.572404	0.018596	11.1
287	-1.591440	150.507838	0.572507	0.010532	11.8
288	-1.577525	150.476993	0.572610	0.008754	10.7
289	-1.601720	150.449417	0.572702	0.010766	11.3
290	-1.589533	150.418329	0.572806	0.009340	10.9
291	-1.586294	151.416167	0.569491	0.012753	12.4
292	-1.589309	151.385078	0.569593	0.012093	13.4
293	-1.595904	152.253379	0.566739	0.008596	12.5
294	-1.597404	153.197040	0.563669	0.014975	10.4
295	-1.595104	154.196960	0.560451	0.013846	10.4
296	-1.594577	154.165870	0.560551	0.012079	11.1
297	-1.586293	155.165870	0.557369	0.012041	10.9
298	-1.600423	156.164524	0.554227	0.013415	11.6
299	-1.598553	156.568076	0.552968	0.008664	11.5
300	-1.586758	157.568075	0.549871	0.016298	11.9
301	-1.592522	157.547693	0.549934	0.012658	10.4
302	-1.596879	157.516613	0.550029	0.010887	10.5
303	-1.602626	158.516609	0.546965	0.012584	11.2
304	-1.579870	158.485536	0.547060	0.012154	11.2
305	-1.592758	158.487545	0.547054	0.011789	11.7
306	-1.599179	158.456484	0.547149	0.006687	8.2
307	-1.597736	158.436176	0.547211	0.012617	10.8
308	-1.592551	159.435989	0.544179	0.015507	13.1
309	-1.587551	159.404899	0.544272	0.017564	12.0
