1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.307456	0.000000	4.353942	0.084838	248.6
1	-1.373411	0.000000	4.353942	0.081621	7.6
2	-1.381542	0.000000	4.353942	0.081582	8.2
3	-1.438307	0.000000	4.353942	0.078773	7.1
4	-1.433851	0.000000	4.353942	0.071982	7.0
5	-1.496559	0.000000	4.353942	0.065702	7.0
6	-1.503838	0.000000	4.353942	0.063067	6.2
7	-1.536902	0.000000	4.353942	0.052014	6.2
8	-1.594207	0.000000	4.353942	0.052594	9.5
9	-1.552955	0.000000	4.353942	0.047971	8.3
10	-1.588428	0.000000	4.353942	0.044706	8.3
11	-1.565445	0.000000	4.353942	0.043886	7.1
12	-1.584698	0.000000	4.353942	0.040707	7.3
13	-1.574064	0.000000	4.353942	0.036443	7.7
14	-1.594392	0.000000	4.353942	0.037504	6.5
15	-1.613978	0.000000	4.353942	0.032373	7.0
16	-1.594785	0.000000	4.353942	0.030244	8.6
17	-1.643658	0.000000	4.353942	0.032130	9.0
18	-1.601036	0.000000	4.353942	0.027298	8.1
19	-1.645649	0.000000	4.353942	0.025272	8.0
20	-1.650072	0.000000	4.353942	0.021292	8.5
21	-1.668539	0.000000	4.353942	0.020815	7.7
22	-1.654265	0.000000	4.353942	0.021046	7.3
23	-1.611033	0.000000	4.353942	0.023253	7.4
24	-1.626341	0.000000	4.353942	0.022991	8.7
25	-1.636195	0.000000	4.353942	0.021528	7.5
26	-1.669877	0.000000	4.353942	0.020476	7.6
27	-1.634417	0.000000	4.353942	0.019964	7.7
28	-1.663822	0.000000	4.353942	0.018347	7.4
29	-1.651689	0.000000	4.353942	0.017451	7.3
30	-1.670308	0.000000	4.353942	0.017158	7.6
31	-1.671038	0.000000	4.353942	0.013645	7.5
32	-1.674551	0.000000	4.353942	0.018546	7.5
33	-1.651761	0.000000	4.353942	0.019483	7.5
34	-1.665426	0.000000	4.353942	0.018592	7.2
