1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
120	-1.451446	67.413112	1.338587	0.011360	12.8
121	-1.447766	67.452228	1.337995	0.006605	12.0
122	-1.448805	67.965806	1.330271	0.007287	9.6
123	-1.441043	68.146363	1.327577	0.012360	10.6
124	-1.445932	68.105291	1.328189	0.011720	10.5
125	-1.440161	68.602422	1.320820	0.012720	10.9
126	-1.438482	69.602412	1.306242	0.011988	11.9
127	-1.447360	70.602381	1.291982	0.011989	10.9
128	-1.440463	71.599727	1.278067	0.009335	8.8
129	-1.443494	71.557706	1.278647	0.011437	10.7
130	-1.452068	72.548316	1.265107	0.009895	9.7
131	-1.454797	73.548016	1.251731	0.013772	9.8
132	-1.437222	74.321133	1.241578	0.013898	9.9
133	-1.454490	75.269930	1.229342	0.011450	10.2
134	-1.457513	76.269505	1.216709	0.008147	13.1
135	-1.441829	77.265627	1.204375	0.009620	11.6
136	-1.452849	78.212075	1.192886	0.013308	11.6
137	-1.446665	79.211994	1.180983	0.010650	9.9
138	-1.441221	80.211989	1.169315	0.012567	13.2
139	-1.446850	80.169969	1.169800	0.015596	10.7
140	-1.442018	81.169969	1.158351	0.010259	12.6
141	-1.427423	82.169917	1.147124	0.010033	11.0
142	-1.448996	82.127945	1.147591	0.011460	11.1
143	-1.441970	83.122850	1.136625	0.012442	11.5
144	-1.460877	83.483509	1.132702	0.009986	14.1
145	-1.450296	84.483492	1.121964	0.007857	13.1
146	-1.440753	85.440888	1.111872	0.012363	12.2
147	-1.436352	86.402657	1.101916	0.012473	11.5
148	-1.449776	87.402657	1.091751	0.009089	12.8
149	-1.445818	88.401680	1.081781	0.010285	13.5
150	-1.445912	88.359668	1.082197	0.013380	11.6
151	-1.443350	89.315997	1.072815	0.010309	11.1
152	-1.422336	90.315988	1.063178	0.009808	10.4
153	-1.451578	91.315964	1.053712	0.008881	11.6
154	-1.451075	91.784220	1.049337	0.008834	10.5
155	-1.430922	91.743361	1.049717	0.007801	11.9
156	-1.430819	91.701410	1.050108	0.011562	11.3
157	-1.447373	92.133498	1.046097	0.010336	11.1
158	-1.449245	92.091477	1.046486	0.015825	11.3
159	-1.434221	92.049555	1.046874	0.012590	9.7
160	-1.442673	92.007534	1.047263	0.006388	10.5
161	-1.447296	93.001780	1.038130	0.014449	9.2
162	-1.448054	92.959761	1.038513	0.012109	11.6
163	-1.456499	93.959749	1.029479	0.006551	8.6
164	-1.442328	93.917818	1.029855	0.008704	9.8
165	-1.452895	94.902230	1.021108	0.010215	11.4
166	-1.455961	94.860962	1.021471	0.011986	12.4
167	-1.433528	94.818941	1.021842	0.011212	11.5
168	-1.436384	95.817221	1.013110	0.010408	13.0
169	-1.447328	96.252651	1.009347	0.013761	11.1
170	-1.446484	97.250977	1.000826	0.013767	10.8
171	-1.439025	97.209087	1.001181	0.011351	10.4
172	-1.441972	98.178645	0.993036	0.014695	9.9
173	-1.450247	98.136624	0.993386	0.008987	11.5
174	-1.438974	99.136623	0.985117	0.006825	13.1
175	-1.455834	99.250097	0.984188	0.009367	11.6
176	-1.464582	99.239436	0.984275	0.016800	10.6
177	-1.444656	99.197717	0.984617	0.010313	12.0
178	-1.444769	100.197717	0.976492	0.010129	10.6
179	-1.447943	101.197007	0.968507	0.011763	10.7
180	-1.447261	102.196999	0.960646	0.010100	10.4
181	-1.441086	102.818262	0.955826	0.009516	9.7
182	-1.453095	102.776242	0.956150	0.011618	10.1
183	-1.442248	103.651356	0.949437	0.007411	8.5
184	-1.441590	103.609364	0.949757	0.013989	9.7
185	-1.450289	104.607446	0.942211	0.008907	9.9
186	-1.449783	104.643127	0.941943	0.011219	11.7
187	-1.460550	105.631338	0.934592	0.011767	12.8
188	-1.447609	106.631294	0.927270	0.010975	10.0
189	-1.458702	106.766847	0.926286	0.009843	11.1
190	-1.435663	106.833601	0.925802	0.013935	10.0
191	-1.457055	106.797228	0.926066	0.009174	10.3
192	-1.457759	107.633076	0.920048	0.011895	9.3
193	-1.461415	108.610638	0.913109	0.008680	9.0
194	-1.428636	108.568617	0.913405	0.016015	10.4
195	-1.444867	109.550300	0.906537	0.008532	13.1
196	-1.442101	109.553324	0.906516	0.011092	10.1
197	-1.450438	109.511333	0.906808	0.014717	11.9
198	-1.440620	110.511333	0.899912	0.010933	9.8
199	-1.428303	110.469340	0.900200	0.011692	13.7
200	-1.437429	110.540929	0.899710	0.005787	10.1
201	-1.437999	111.468849	0.893407	0.010839	10.8
202	-1.443298	111.774078	0.891354	0.009615	12.0
203	-1.448988	112.774064	0.884691	0.009936	10.3
204	-1.456931	113.769034	0.878159	0.009789	10.2
205	-1.445574	113.735355	0.878379	0.013339	10.2
206	-1.429590	113.699317	0.878614	0.011717	11.2
207	-1.440939	114.699316	0.872139	0.008238	8.8
208	-1.441866	115.278865	0.868430	0.010483	10.9
209	-1.441555	115.239487	0.868681	0.013368	11.3
210	-1.444194	115.200046	0.868933	0.008865	9.6
211	-1.447452	115.158046	0.869201	0.008713	10.1
212	-1.456060	115.586526	0.866474	0.011088	8.3
213	-1.446625	116.586461	0.860177	0.007605	9.7
214	-1.439230	116.555062	0.860373	0.008281	10.0
215	-1.439439	116.513071	0.860636	0.014641	9.9
216	-1.458325	116.471050	0.860899	0.012250	10.0
217	-1.450177	116.429032	0.861162	0.010420	11.1
218	-1.449638	116.396440	0.861366	0.007811	11.0
219	-1.443982	116.354439	0.861630	0.012294	9.6
220	-1.453403	116.425069	0.861187	0.008617	11.5
221	-1.446110	117.425057	0.854966	0.010840	10.4
222	-1.451037	117.384806	0.855214	0.011116	10.3
223	-1.465995	118.282485	0.849702	0.014838	10.9
224	-1.465506	118.240464	0.849959	0.011575	10.7
225	-1.444808	118.198443	0.850215	0.010511	12.2
226	-1.438305	119.135632	0.844529	0.015727	10.7
227	-1.437120	119.093611	0.844783	0.012846	10.7
228	-1.438932	120.093611	0.838795	0.006706	10.4
229	-1.440033	121.091694	0.832903	0.008783	11.0
230	-1.458773	121.095981	0.832878	0.007702	11.9
231	-1.452661	121.968465	0.827796	0.009862	11.6
232	-1.469380	121.926474	0.828039	0.010175	10.5
233	-1.443786	121.884594	0.828281	0.012914	10.0
234	-1.435262	122.884574	0.822525	0.008325	9.6
235	-1.441718	122.842554	0.822765	0.017742	10.5
236	-1.444173	122.810306	0.822950	0.013773	11.0
237	-1.439551	123.810306	0.817267	0.009575	12.5
238	-1.435513	124.777658	0.811844	0.012853	11.0
239	-1.438793	124.746509	0.812017	0.007148	9.9
240	-1.443384	124.705808	0.812244	0.010362	9.5
241	-1.459966	125.247119	0.809238	0.012088	10.9
242	-1.444715	125.205478	0.809468	0.010183	8.6
243	-1.446041	125.180110	0.809608	0.009865	13.2
244	-1.448697	125.380855	0.808498	0.009602	13.0
245	-1.448086	125.375517	0.808528	0.009230	9.9
246	-1.442806	125.549724	0.807567	0.012975	11.3
247	-1.434789	125.507703	0.807798	0.012712	10.4
248	-1.441297	126.497275	0.802379	0.012174	12.1
249	-1.450739	127.497274	0.796975	0.010129	11.4
250	-1.443192	127.455254	0.797201	0.008524	12.3
251	-1.449765	128.430933	0.791996	0.015198	13.7
252	-1.440651	128.389043	0.792218	0.009671	13.5
253	-1.454709	129.389043	0.786950	0.009814	10.8
254	-1.442813	129.347023	0.787170	0.009556	10.8
255	-1.456980	130.346955	0.781969	0.012609	11.9
256	-1.435273	131.304455	0.777053	0.012649	11.4
257	-1.446905	132.302688	0.771993	0.008878	10.0
258	-1.435710	133.302614	0.766991	0.013769	9.9
259	-1.447877	134.301321	0.762058	0.006011	11.6
260	-1.442810	135.170283	0.757818	0.008030	11.5
261	-1.447265	135.351161	0.756941	0.009308	10.4
262	-1.452816	136.350638	0.752133	0.008891	13.5
263	-1.459257	136.311516	0.752320	0.013699	10.4
264	-1.432270	137.311515	0.747568	0.005676	9.8
265	-1.458896	137.270306	0.747763	0.006692	11.3
266	-1.435143	137.301040	0.747618	0.013505	9.4
267	-1.446980	137.259043	0.747816	0.009234	10.5
268	-1.440151	137.217022	0.748015	0.015598	12.0
269	-1.459964	138.217011	0.743317	0.013524	10.2
270	-1.439234	139.217011	0.738677	0.009796	10.3
271	-1.444652	139.174991	0.738871	0.011913	11.8
272	-1.455108	139.133755	0.739061	0.010790	11.7
273	-1.446626	140.092082	0.734665	0.009067	9.6
274	-1.441914	140.050061	0.734856	0.013505	10.5
275	-1.445073	140.127718	0.734502	0.018975	10.5
276	-1.456899	140.085697	0.734694	0.008868	9.7
277	-1.445788	141.057638	0.730287	0.015833	10.8
278	-1.442466	142.055669	0.725817	0.012760	10.6
279	-1.449819	143.055669	0.721393	0.010222	12.0
280	-1.451505	144.008475	0.717228	0.013438	10.0
281	-1.456910	145.008475	0.712907	0.009916	9.9
282	-1.463969	144.968969	0.713077	0.011309	11.8
283	-1.442076	144.926970	0.713258	0.009803	9.9
284	-1.451332	145.431198	0.711097	0.008798	9.3
285	-1.440257	145.389543	0.711275	0.007261	8.9
286	-1.445434	145.354161	0.711426	0.016091	10.5
287	-1.451371	146.354149	0.707175	0.009618	9.4
288	-1.435888	146.323855	0.707303	0.007896	9.4
289	-1.447362	146.282130	0.707479	0.009857	9.7
290	-1.444031	146.240200	0.707657	0.014106	9.2
291	-1.433738	147.193089	0.703648	0.010909	10.0
292	-1.443614	148.192053	0.699493	0.011901	9.5
293	-1.441265	149.191904	0.695384	0.012045	11.0
294	-1.444481	149.149883	0.695555	0.009672	10.0
295	-1.444043	150.127500	0.691582	0.006751	14.1
296	-1.448384	150.461171	0.690236	0.013876	9.6
297	-1.436676	150.422098	0.690393	0.010885	10.1
298	-1.435308	151.415189	0.686417	0.017880	10.9
299	-1.453203	151.373588	0.686582	0.008055	11.1
300	-1.438551	152.356705	0.682689	0.009837	9.8
301	-1.448878	152.314689	0.682854	0.012088	11.1
302	-1.441211	153.072185	0.679883	0.008628	11.3
303	-1.463457	153.451435	0.678405	0.013371	10.7
304	-1.447103	153.409601	0.678567	0.014333	10.5
305	-1.448292	154.409601	0.674699	0.011272	10.1
306	-1.449078	154.367580	0.674861	0.007495	9.3
307	-1.450349	154.889616	0.672858	0.011194	10.6
308	-1.458878	155.888881	0.669057	0.009188	11.5
309	-1.443421	156.885722	0.665307	0.015513	13.6
310	-1.452691	157.885720	0.661588	0.011502	11.7
311	-1.456356	157.843699	0.661744	0.014939	10.9
312	-1.450841	157.801678	0.661899	0.009450	9.8
313	-1.446319	157.759682	0.662055	0.015286	10.9
314	-1.437855	158.699791	0.658591	0.010948	10.7
315	-1.452554	158.657770	0.658745	0.009936	12.6
316	-1.436350	159.648526	0.655132	0.011826	10.8
317	-1.449516	160.642620	0.651547	0.010477	10.7
318	-1.437777	161.642606	0.647979	0.010418	12.2
319	-1.441186	162.129130	0.646258	0.009778	10.0
320	-1.456259	162.087111	0.646406	0.009945	10.3
321	-1.424503	163.086955	0.642895	0.010935	10.4
322	-1.438964	164.058749	0.639519	0.007403	11.0
323	-1.438411	164.840996	0.636828	0.012661	9.7
324	-1.432337	165.831349	0.633452	0.013776	10.4
325	-1.439342	166.302790	0.631857	0.010040	9.8
326	-1.450442	166.261017	0.631998	0.011347	10.0
327	-1.441717	166.219017	0.632140	0.010702	10.8
328	-1.450918	167.218217	0.628784	0.009144	10.2
329	-1.444110	167.179096	0.628915	0.013310	14.8
330	-1.450016	167.137075	0.629055	0.013157	10.6
331	-1.443033	167.095056	0.629196	0.011777	11.5
332	-1.458316	167.053153	0.629336	0.010143	9.5
333	-1.459393	168.053118	0.626007	0.006679	12.2
334	-1.433709	168.011097	0.626147	0.009902	9.9
335	-1.424082	169.010647	0.622853	0.015426	11.9
336	-1.454562	169.966481	0.619735	0.014578	10.4
337	-1.435898	170.965846	0.616509	0.009876	10.0
338	-1.445403	170.923826	0.616644	0.008162	9.7
339	-1.454009	170.881995	0.616778	0.012284	11.0
340	-1.437269	170.843816	0.616901	0.013764	10.3
341	-1.440748	170.803271	0.617031	0.009895	13.1
342	-1.449064	170.761250	0.617167	0.014073	12.4
343	-1.457679	170.836427	0.616925	0.011478	11.4
344	-1.433972	170.794409	0.617060	0.016269	11.3
345	-1.440242	171.794408	0.613859	0.016839	11.0
346	-1.451795	171.752387	0.613993	0.010285	9.9
347	-1.452387	172.752387	0.610824	0.008776	10.5
348	-1.447814	172.716431	0.610938	0.013525	9.4
349	-1.454709	173.716431	0.607800	0.010269	9.0
350	-1.440492	174.232087	0.606195	0.013658	8.4
351	-1.451681	175.232087	0.603106	0.011752	10.3
352	-1.456718	176.232087	0.600048	0.012699	11.8
353	-1.427932	176.239596	0.600025	0.016852	11.7
354	-1.462702	177.239596	0.596998	0.010488	12.0
355	-1.450268	178.237934	0.594007	0.008770	12.7
356	-1.451236	178.913187	0.592000	0.006316	11.0
357	-1.456929	179.329333	0.590770	0.011282	10.0
358	-1.444593	179.292959	0.590878	0.010263	10.4
359	-1.440492	179.250964	0.591002	0.015761	9.8
360	-1.457824	180.250964	0.588065	0.010427	9.7
361	-1.439263	180.208943	0.588188	0.017606	9.7
362	-1.437473	180.173246	0.588292	0.008015	10.9
363	-1.436699	181.173246	0.585382	0.020050	10.6
364	-1.447022	182.090609	0.582738	0.013784	11.5
365	-1.444403	183.090609	0.579883	0.013987	12.7
366	-1.466292	183.958534	0.577427	0.009484	10.1
367	-1.448094	183.916513	0.577546	0.009855	10.7
368	-1.438022	183.874492	0.577664	0.013009	14.7
369	-1.454208	183.832472	0.577783	0.013609	12.7
370	-1.444321	184.080598	0.577084	0.009136	11.0
371	-1.441476	184.038577	0.577202	0.014870	11.1
372	-1.437875	184.817906	0.575016	0.011030	12.0
373	-1.457581	184.777048	0.575131	0.014200	10.5
374	-1.450091	184.742699	0.575227	0.014629	10.7
375	-1.430462	184.700678	0.575344	0.010840	11.7
376	-1.445783	185.700676	0.572561	0.007000	9.8
377	-1.451672	185.759703	0.572397	0.014109	13.3
378	-1.443167	186.144303	0.571334	0.010576	11.6
379	-1.438535	187.143684	0.568591	0.011243	10.5
380	-1.436695	187.101664	0.568706	0.007563	9.3
381	-1.459088	188.101545	0.565987	0.009934	10.1
382	-1.443967	188.475924	0.564975	0.011378	9.8
383	-1.453937	188.433904	0.565088	0.009521	12.1
384	-1.440675	188.392445	0.565200	0.005430	9.6
385	-1.456615	188.372023	0.565255	0.010626	10.5
386	-1.446851	188.353970	0.565304	0.012783	9.5
387	-1.461736	188.319422	0.565397	0.012480	9.7
388	-1.446292	188.282821	0.565496	0.018796	9.5
389	-1.446994	188.240801	0.565610	0.006410	12.0
390	-1.444728	189.240799	0.562920	0.007342	11.1
391	-1.446035	189.578474	0.562017	0.007618	10.3
392	-1.439497	190.017085	0.560849	0.011342	9.2
393	-1.441909	190.913445	0.558476	0.010422	10.1
394	-1.447627	191.891327	0.555911	0.011361	9.2
395	-1.440387	192.891323	0.553312	0.013633	9.7
396	-1.454275	192.849302	0.553421	0.009994	9.7
397	-1.432939	192.807291	0.553530	0.008649	9.9
398	-1.456541	192.765510	0.553638	0.012351	10.3
399	-1.443461	192.724504	0.553744	0.011848	10.9
400	-1.439324	192.682781	0.553852	0.010089	10.6
401	-1.433411	193.498212	0.551747	0.012335	9.9
402	-1.436608	193.456194	0.551855	0.013327	10.4
403	-1.443309	194.455458	0.549295	0.012759	12.6
404	-1.445004	195.455458	0.546758	0.011022	10.8
405	-1.433783	196.455412	0.544243	0.009742	11.0
406	-1.443333	196.418290	0.544336	0.012628	11.1
407	-1.447517	196.401760	0.544378	0.011047	11.0
408	-1.435868	197.401760	0.541885	0.011987	12.5
409	-1.441618	197.359739	0.541989	0.012167	10.4
410	-1.433116	197.317729	0.542094	0.010418	13.5
411	-1.451612	198.317663	0.539622	0.012909	9.5
412	-1.438996	198.622685	0.538873	0.017318	10.1
413	-1.437365	199.622685	0.536430	0.010207	12.1
414	-1.458441	200.622667	0.534010	0.010054	12.5
415	-1.451523	200.580659	0.534111	0.007555	10.5
416	-1.443721	200.646397	0.533953	0.013063	10.5
417	-1.454574	200.605833	0.534050	0.010929	10.2
418	-1.442960	200.563884	0.534151	0.013973	10.2
419	-1.451037	201.540977	0.531806	0.010600	10.1
420	-1.456078	202.540625	0.529428	0.010949	9.8
421	-1.431654	203.539345	0.527073	0.010880	9.6
422	-1.452606	203.498091	0.527170	0.006182	12.8
423	-1.454323	204.249417	0.525412	0.009256	10.9
424	-1.447554	205.033532	0.523589	0.015245	9.8
425	-1.443541	206.033524	0.521283	0.012685	9.3
426	-1.444024	205.998397	0.521363	0.008233	10.0
427	-1.460115	206.592129	0.520003	0.013582	10.6
428	-1.447377	206.584971	0.520020	0.010914	11.9
429	-1.439804	206.542950	0.520116	0.010558	10.5
430	-1.454024	206.545095	0.520111	0.008625	12.6
431	-1.453399	207.542543	0.517841	0.006692	11.1
432	-1.446768	207.529410	0.517871	0.016839	10.9
433	-1.454197	207.555466	0.517812	0.006934	12.6
434	-1.436156	208.202733	0.516349	0.008852	11.0
435	-1.437528	208.860484	0.514872	0.013138	11.0
436	-1.438976	208.834518	0.514930	0.012891	11.7
437	-1.450722	209.833453	0.512701	0.010962	9.6
438	-1.447368	209.794895	0.512787	0.013220	9.3
439	-1.439323	210.785009	0.510597	0.016111	9.9
440	-1.462359	211.785009	0.508403	0.007461	9.8
441	-1.432602	212.784362	0.506230	0.015056	9.6
442	-1.433642	213.778505	0.504086	0.011486	10.6
443	-1.434642	213.736486	0.504177	0.011298	9.0
444	-1.435676	214.736237	0.502038	0.008126	9.1
445	-1.436939	214.731234	0.502049	0.010390	9.3
446	-1.450728	214.689294	0.502138	0.015672	9.5
447	-1.436437	215.216000	0.501019	0.006534	10.4
448	-1.443356	215.830203	0.499719	0.014165	10.1
449	-1.456432	215.944907	0.499478	0.011970	13.6
450	-1.450866	215.902886	0.499566	0.010866	12.6
451	-1.434315	216.862227	0.497551	0.009236	11.3
452	-1.447780	216.820209	0.497639	0.011721	11.3
453	-1.442538	217.767747	0.495664	0.010012	12.5
454	-1.438051	217.727451	0.495748	0.016528	10.9
455	-1.456388	217.685430	0.495835	0.010636	11.7
456	-1.435843	217.960840	0.495264	0.012900	9.7
457	-1.457443	218.923208	0.493277	0.008790	12.2
458	-1.427071	218.881187	0.493364	0.011104	10.5
459	-1.441139	218.839167	0.493450	0.015314	12.1
460	-1.450215	219.839166	0.491401	0.012964	12.0
461	-1.452891	220.357598	0.490346	0.012014	10.2
462	-1.447932	221.356991	0.488324	0.012398	10.8
463	-1.440608	221.321289	0.488396	0.012233	10.8
464	-1.462398	221.281979	0.488475	0.012675	12.4
465	-1.448966	222.059203	0.486913	0.010654	10.0
466	-1.430560	222.060901	0.486909	0.008806	8.8
467	-1.451993	222.021113	0.486989	0.015387	8.8
468	-1.438892	223.018759	0.484998	0.018101	12.0
469	-1.452698	224.018759	0.483019	0.012037	11.6
470	-1.444222	225.018759	0.481055	0.006777	9.8
471	-1.437864	224.978676	0.481134	0.011569	10.5
472	-1.448483	224.938056	0.481213	0.010543	10.3
473	-1.451954	225.533338	0.480051	0.011336	13.1
474	-1.448107	225.496411	0.480123	0.008012	9.9
475	-1.430643	225.454513	0.480205	0.016018	9.2
476	-1.429273	226.027025	0.479092	0.011670	9.6
477	-1.436790	227.027024	0.477160	0.012894	9.9
478	-1.440247	227.617583	0.476027	0.012168	11.0
479	-1.445833	228.617583	0.474120	0.010270	13.3
480	-1.459970	228.575719	0.474199	0.009885	10.6
481	-1.445571	228.539114	0.474269	0.006168	10.6
482	-1.425834	228.533880	0.474279	0.007812	12.0
483	-1.454050	228.508547	0.474327	0.017695	11.7
484	-1.451586	228.772969	0.473825	0.008527	11.6
485	-1.432866	229.772648	0.471936	0.007049	12.1
486	-1.436026	229.731773	0.472013	0.013724	11.1
487	-1.449014	229.695521	0.472081	0.010767	9.7
488	-1.441219	229.653952	0.472160	0.009731	10.4
489	-1.440611	229.611932	0.472239	0.005366	9.4
490	-1.450888	230.045860	0.471422	0.009921	10.0
491	-1.445565	231.026152	0.469589	0.014192	9.6
492	-1.454237	232.024275	0.467736	0.014756	10.0
493	-1.432515	231.982404	0.467814	0.009223	10.4
494	-1.442473	232.982404	0.465972	0.007745	13.0
495	-1.436302	232.940404	0.466049	0.010805	10.3
496	-1.441485	232.935876	0.466057	0.010460	10.3
497	-1.432111	232.893856	0.466134	0.012268	9.5
498	-1.448974	232.881702	0.466157	0.009468	9.7
499	-1.429197	233.879427	0.464332	0.009127	11.3
500	-1.448099	234.875222	0.462525	0.012571	10.2
501	-1.447353	234.839599	0.462589	0.010880	9.5
502	-1.462548	235.434063	0.461517	0.008668	11.9
503	-1.448738	235.392062	0.461593	0.011214	12.4
504	-1.430927	236.378932	0.459823	0.009044	10.8
505	-1.444731	236.336911	0.459898	0.010421	10.9
506	-1.445717	236.353551	0.459868	0.010192	11.8
507	-1.430296	237.352932	0.458089	0.011189	10.0
508	-1.440703	238.156500	0.456669	0.013381	10.3
509	-1.438396	238.114479	0.456743	0.007189	9.6
510	-1.427561	238.797377	0.455542	0.008418	10.5
511	-1.457872	239.698140	0.453968	0.008340	11.5
512	-1.440323	239.659993	0.454035	0.009221	11.3
513	-1.443994	239.619808	0.454105	0.009995	11.2
514	-1.447868	240.559970	0.452472	0.014426	10.7
