1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
315	-1.770627	82.014839	0.672521	0.010350	12.3
316	-1.769009	81.992710	0.672665	0.010596	11.6
317	-1.776895	82.991737	0.666203	0.005654	11.6
318	-1.754591	82.967490	0.666359	0.012001	9.2
319	-1.763872	83.702432	0.661681	0.009207	10.3
320	-1.769171	84.535777	0.656456	0.011756	10.4
321	-1.769432	84.511743	0.656606	0.012555	12.1
322	-1.764200	84.487368	0.656758	0.008465	13.4
323	-1.763157	85.266148	0.651945	0.009372	11.0
324	-1.767633	85.243077	0.652086	0.012540	10.0
325	-1.770840	85.586124	0.649987	0.011269	10.7
326	-1.766681	85.865238	0.648290	0.010564	10.7
327	-1.762632	86.846902	0.642389	0.005569	10.7
328	-1.772545	86.900775	0.642068	0.004505	9.7
329	-1.781871	86.894716	0.642104	0.008707	11.1
330	-1.758392	86.884151	0.642167	0.007070	12.9
331	-1.769524	87.239406	0.640059	0.012894	12.4
332	-1.776211	87.632097	0.637746	0.011594	12.0
333	-1.756656	88.626274	0.631962	0.010816	11.1
334	-1.766580	88.601905	0.632102	0.011194	12.8
335	-1.774026	88.577532	0.632243	0.014928	9.7
336	-1.770382	89.577526	0.626525	0.011314	10.5
337	-1.763125	89.606662	0.626360	0.012815	9.4
338	-1.772108	89.582301	0.626498	0.010820	10.8
339	-1.760296	90.582292	0.620884	0.007837	8.6
340	-1.767594	90.581263	0.620890	0.006535	13.2
341	-1.778576	90.727735	0.620076	0.007102	12.5
342	-1.769455	90.745918	0.619975	0.007177	11.7
343	-1.766707	90.722755	0.620103	0.007484	12.5
344	-1.777948	91.164752	0.617660	0.013775	11.3
345	-1.763714	92.124796	0.612418	0.011538	10.9
346	-1.769946	92.108800	0.612504	0.008741	9.8
347	-1.759030	92.406769	0.610895	0.009982	9.8
348	-1.773295	92.421821	0.610814	0.007704	9.5
349	-1.767241	92.406702	0.610895	0.010926	10.4
350	-1.763550	93.368496	0.605758	0.006885	12.5
351	-1.770821	93.357007	0.605819	0.010663	12.6
352	-1.765475	93.623549	0.604410	0.010445	12.0
353	-1.762742	93.599174	0.604539	0.012130	9.4
354	-1.771570	93.574799	0.604667	0.008244	9.4
355	-1.765689	94.255538	0.601096	0.011142	12.0
356	-1.757281	95.171381	0.596357	0.009679	10.7
357	-1.768137	95.159905	0.596416	0.012340	12.6
358	-1.771627	95.136772	0.596535	0.010741	12.8
359	-1.772606	96.136685	0.591443	0.011069	10.3
360	-1.768097	97.134036	0.586449	0.009380	11.0
361	-1.774868	97.151374	0.586363	0.012506	10.1
362	-1.769524	97.130327	0.586468	0.007749	9.9
363	-1.761937	98.101087	0.581688	0.013259	10.4
364	-1.755630	98.131062	0.581541	0.011992	9.5
365	-1.770773	98.947727	0.577582	0.009845	10.1
366	-1.764164	98.923383	0.577699	0.010557	11.0
367	-1.758914	99.795004	0.573531	0.008738	12.9
368	-1.762294	99.819959	0.573412	0.011605	9.7
369	-1.766778	100.816628	0.568721	0.009639	10.8
370	-1.773620	101.108870	0.567360	0.010728	12.8
371	-1.758765	101.103485	0.567385	0.012173	10.9
372	-1.775305	101.079110	0.567498	0.010821	9.9
373	-1.762555	102.072335	0.562918	0.010475	11.9
374	-1.758405	103.071026	0.558387	0.008273	10.0
375	-1.768314	104.060293	0.553970	0.011555	9.6
376	-1.770490	105.055780	0.549595	0.012066	9.4
377	-1.775519	105.031405	0.549701	0.009143	9.6
378	-1.779547	105.018100	0.549759	0.014946	9.6
379	-1.769440	104.998615	0.549844	0.009859	10.0
380	-1.763638	104.987817	0.549892	0.009773	9.0
381	-1.757323	104.963581	0.549997	0.007719	10.8
382	-1.776816	104.957379	0.550024	0.008012	10.2
383	-1.767140	104.933145	0.550130	0.007923	9.8
384	-1.778950	105.335802	0.548377	0.014425	9.9
385	-1.762813	105.335064	0.548380	0.008942	9.8
386	-1.774373	105.310688	0.548486	0.007702	9.2
387	-1.766615	105.289146	0.548580	0.018230	9.9
388	-1.775369	105.265947	0.548680	0.010066	11.9
389	-1.767357	105.241572	0.548786	0.011487	12.1
390	-1.772245	106.086471	0.545138	0.007904	11.6
391	-1.761912	106.063020	0.545238	0.007718	9.8
392	-1.771989	106.039720	0.545338	0.015251	9.6
393	-1.764411	107.039715	0.541079	0.012784	10.5
394	-1.763048	107.015340	0.541182	0.012278	13.3
395	-1.758408	107.293599	0.540009	0.016233	9.2
396	-1.758437	107.270586	0.540105	0.011007	10.3
397	-1.767824	107.246211	0.540208	0.006703	9.9
398	-1.772839	108.103779	0.536620	0.009057	9.8
399	-1.779939	108.089895	0.536677	0.014078	9.4
400	-1.771145	108.570074	0.534689	0.012874	9.8
401	-1.776834	108.545731	0.534789	0.009180	9.5
402	-1.777587	108.550620	0.534769	0.011195	8.9
403	-1.775569	108.560297	0.534729	0.016161	8.5
404	-1.781065	108.535926	0.534830	0.008948	9.9
405	-1.774418	109.535591	0.530734	0.016858	9.3
406	-1.774204	110.535354	0.526700	0.010726	11.2
407	-1.753235	110.510979	0.526797	0.009250	10.2
408	-1.760941	111.182359	0.524122	0.010594	12.1
409	-1.765993	112.171014	0.520231	0.009786	12.0
410	-1.767923	112.844704	0.517612	0.012060	11.9
411	-1.771885	112.882776	0.517465	0.008920	11.0
412	-1.763583	113.880910	0.513636	0.009754	10.2
413	-1.775119	113.857766	0.513724	0.010431	10.0
414	-1.768176	113.834321	0.513813	0.006055	12.2
415	-1.772462	113.812664	0.513896	0.015111	12.3
416	-1.766805	114.288693	0.512087	0.007733	9.8
417	-1.770380	114.284759	0.512102	0.011549	9.0
418	-1.775864	114.377750	0.511751	0.007563	12.4
419	-1.756811	114.354467	0.511839	0.009444	13.4
420	-1.769747	114.690960	0.510569	0.015860	10.7
421	-1.759086	114.670150	0.510648	0.008556	9.4
422	-1.772523	114.645823	0.510739	0.010827	10.1
423	-1.762050	114.621768	0.510830	0.007417	10.9
424	-1.770969	114.833351	0.510034	0.008494	12.8
425	-1.759075	114.826945	0.510058	0.010092	10.9
426	-1.762744	115.095716	0.509051	0.008517	11.9
427	-1.760594	115.074193	0.509131	0.011175	9.2
428	-1.759454	115.050579	0.509220	0.008391	9.3
429	-1.753619	115.048649	0.509227	0.013042	9.3
430	-1.779256	115.024273	0.509318	0.007746	10.3
431	-1.785101	115.014696	0.509354	0.009812	10.6
432	-1.767698	114.990346	0.509445	0.013554	10.1
433	-1.771744	114.965970	0.509537	0.008488	10.2
434	-1.769466	114.941595	0.509628	0.014431	10.4
435	-1.755956	115.854317	0.506229	0.012125	11.7
436	-1.769597	115.830534	0.506317	0.006979	10.2
437	-1.775336	115.839072	0.506285	0.009701	10.4
438	-1.759667	115.814715	0.506376	0.012339	10.3
439	-1.770871	115.976552	0.505777	0.008363	10.3
440	-1.759870	116.460186	0.503998	0.005179	10.4
441	-1.764546	116.479736	0.503926	0.010983	10.3
442	-1.766498	116.455405	0.504015	0.011551	10.0
443	-1.761720	117.455375	0.500375	0.010921	11.7
444	-1.777442	117.431000	0.500463	0.003866	11.7
445	-1.772230	117.420248	0.500502	0.009489	10.3
446	-1.777485	117.433535	0.500454	0.011630	12.5
447	-1.768399	117.409169	0.500542	0.009714	11.1
448	-1.771417	118.407580	0.496957	0.011901	11.2
449	-1.767468	118.384181	0.497041	0.011658	11.1
450	-1.756983	119.337598	0.493664	0.006249	11.3
451	-1.764471	119.314764	0.493744	0.011257	10.7
452	-1.761824	120.014904	0.491293	0.011173	11.1
453	-1.768321	121.014377	0.487835	0.008371	10.0
454	-1.768141	120.990356	0.487918	0.009681	11.4
455	-1.777691	120.969820	0.487988	0.014827	11.4
456	-1.765093	120.945491	0.488072	0.013897	11.0
457	-1.772791	120.921300	0.488155	0.014099	10.0
458	-1.770717	120.896924	0.488239	0.012066	11.5
459	-1.785641	120.872552	0.488323	0.012866	11.6
460	-1.768226	120.851761	0.488395	0.010555	11.9
461	-1.753388	121.836743	0.485027	0.011931	10.4
462	-1.758957	121.812400	0.485109	0.009807	11.6
463	-1.766524	122.803773	0.481765	0.007872	10.1
464	-1.771606	122.779402	0.481847	0.013618	10.8
465	-1.757492	122.755078	0.481928	0.008926	9.6
466	-1.773136	123.755076	0.478599	0.012587	11.2
467	-1.767332	124.648698	0.475663	0.008128	11.9
468	-1.778864	124.792023	0.475195	0.008260	11.2
469	-1.762674	124.767929	0.475274	0.013645	12.7
470	-1.764996	125.622131	0.472505	0.009569	11.5
471	-1.774704	126.616660	0.469321	0.006656	12.4
472	-1.774117	126.592404	0.469398	0.009626	10.7
473	-1.760386	126.602861	0.469365	0.008534	11.3
474	-1.776144	127.360970	0.466967	0.009194	9.7
475	-1.763404	127.336888	0.467043	0.011841	10.7
476	-1.772305	127.313211	0.467117	0.007624	11.0
477	-1.766142	127.341845	0.467027	0.008056	11.1
478	-1.767121	127.322287	0.467089	0.009732	9.7
479	-1.760328	127.722914	0.465830	0.010907	9.5
480	-1.770940	128.651496	0.462940	0.012521	11.4
481	-1.771065	129.647326	0.459880	0.010102	11.3
482	-1.781554	129.622952	0.459954	0.008214	12.6
483	-1.762177	129.598598	0.460028	0.014307	11.2
484	-1.760435	130.585899	0.457032	0.008275	12.2
485	-1.768358	131.578636	0.454059	0.009973	12.3
486	-1.769938	131.627444	0.453913	0.011932	11.7
487	-1.768402	132.210315	0.452187	0.008089	9.7
488	-1.765825	132.917536	0.450109	0.009329	10.1
489	-1.768395	133.030180	0.449780	0.009403	8.9
490	-1.776540	133.616741	0.448073	0.012269	10.6
491	-1.761980	133.672043	0.447913	0.010716	11.3
492	-1.776073	133.647667	0.447984	0.008997	10.8
493	-1.763167	133.648600	0.447981	0.009219	11.0
494	-1.778159	133.624351	0.448051	0.009717	9.7
495	-1.763228	133.601118	0.448119	0.010262	10.1
496	-1.765206	133.589940	0.448151	0.009031	9.6
497	-1.759133	133.706150	0.447814	0.014129	10.3
498	-1.765245	134.142513	0.446555	0.009656	9.7
499	-1.769081	134.354054	0.445947	0.011954	9.1
500	-1.765709	134.329679	0.446017	0.014196	9.9
501	-1.773490	135.329077	0.443165	0.012249	9.2
502	-1.767400	136.318265	0.440379	0.008466	11.8
503	-1.766561	136.826065	0.438962	0.012459	10.8
504	-1.764744	136.801708	0.439030	0.017882	10.8
505	-1.764672	136.784266	0.439078	0.012050	10.4
506	-1.760234	136.759891	0.439146	0.004582	9.7
507	-1.768603	136.795824	0.439046	0.010581	10.5
508	-1.764785	136.772964	0.439110	0.009769	9.5
509	-1.772618	137.765923	0.436363	0.008991	9.6
510	-1.764048	138.707419	0.433791	0.009105	12.2
511	-1.774847	139.475448	0.431715	0.007809	11.4
512	-1.777188	139.497523	0.431655	0.018330	13.5
513	-1.768962	140.428082	0.429167	0.008888	11.5
514	-1.761031	141.427586	0.426526	0.010696	12.1
