1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
74	-1.026224	48.711372	2.339660	0.023968	9.7
75	-1.027727	48.575087	2.344243	0.024652	9.9
76	-1.011564	49.575087	2.311026	0.024268	9.9
77	-1.006478	50.575087	2.278738	0.022442	10.9
78	-1.004656	51.575087	2.247340	0.021754	10.6
79	-1.003729	52.574910	2.216800	0.021443	9.7
80	-1.009560	53.566600	2.187318	0.017069	10.0
81	-1.011449	54.407811	2.162918	0.022770	10.1
82	-1.004103	54.255712	2.167289	0.019392	11.4
83	-1.016703	54.548512	2.158890	0.016894	10.3
84	-1.012618	54.728716	2.153752	0.016121	10.5
85	-1.024954	55.612250	2.128914	0.013201	10.8
86	-1.017881	55.460151	2.133149	0.012962	10.3
87	-1.014216	56.437602	2.106223	0.015210	10.0
88	-1.012238	56.285504	2.110369	0.019430	9.5
89	-1.002916	57.264653	2.083966	0.015020	11.4
90	-1.002158	58.263948	2.057693	0.023413	13.7
91	-1.005838	59.263948	2.032057	0.014406	11.6
92	-1.013473	59.113197	2.035880	0.016791	12.0
93	-1.017175	59.309533	2.030903	0.014792	11.0
94	-1.014193	60.308790	2.005944	0.020914	10.9
95	-1.025986	60.156715	2.009703	0.022406	10.5
96	-1.005858	61.148966	1.985428	0.015093	9.8
97	-1.024065	62.148966	1.961550	0.017978	9.9
98	-1.000149	61.996867	1.965145	0.024754	11.0
99	-0.993115	61.844772	1.968753	0.021418	10.4
100	-1.013739	61.692673	1.972374	0.016763	9.5
101	-1.015914	62.692673	1.948807	0.026086	10.1
102	-1.021299	62.540575	1.952355	0.019815	10.0
103	-1.017375	63.540572	1.929262	0.020685	10.0
104	-1.012683	64.540571	1.906708	0.019461	11.1
105	-1.017955	65.540571	1.884676	0.016679	10.6
106	-1.010997	66.528287	1.863408	0.014941	10.7
107	-1.018863	66.377932	1.866614	0.017358	11.0
108	-1.025666	67.377624	1.845500	0.019507	11.8
109	-0.998202	67.225525	1.848681	0.019762	11.4
110	-1.008915	68.225525	1.827962	0.021971	12.5
111	-1.014031	69.225482	1.807703	0.019406	12.4
112	-1.006899	69.073776	1.810748	0.019943	11.4
113	-1.009825	68.946258	1.813315	0.023767	9.8
114	-1.004439	69.946258	1.793377	0.031069	10.2
115	-1.014849	70.946258	1.773872	0.016009	11.3
116	-1.000671	71.946258	1.754787	0.018533	10.4
117	-1.013850	71.794159	1.757663	0.019093	11.2
118	-1.012372	72.794159	1.738924	0.015480	10.8
119	-1.025570	73.532729	1.725338	0.019455	10.3
120	-1.009460	74.508073	1.707718	0.023421	10.3
121	-0.997494	75.508073	1.690023	0.030088	10.9
122	-1.018312	76.508073	1.672691	0.016042	9.9
123	-1.020214	77.508073	1.655711	0.026649	9.7
124	-1.004226	78.508063	1.639072	0.026198	11.3
125	-1.014642	78.355971	1.641581	0.020771	10.7
126	-1.014976	78.248267	1.643363	0.017031	9.7
127	-1.001279	78.439403	1.640204	0.023096	11.2
128	-1.012211	78.287394	1.642715	0.021947	10.6
129	-1.008402	79.287332	1.626336	0.020084	10.2
130	-0.995577	80.286479	1.610293	0.021419	10.1
131	-1.018539	80.134380	1.612715	0.018108	11.1
132	-1.012474	79.982281	1.615144	0.016675	9.8
133	-1.033266	80.982194	1.599308	0.015571	10.7
134	-1.028574	81.086172	1.597679	0.017544	10.1
135	-1.028277	81.951356	1.584252	0.016562	9.4
136	-1.023345	81.829123	1.586135	0.018892	10.5
137	-1.008274	81.677713	1.588474	0.021340	11.4
138	-1.027284	82.677296	1.573159	0.031686	10.3
139	-1.008998	82.525197	1.575471	0.017867	10.0
140	-1.018299	83.525197	1.560398	0.020132	13.2
141	-1.008755	83.838928	1.555728	0.020459	10.1
142	-1.030954	83.919838	1.554529	0.019740	10.8
143	-1.007286	84.919838	1.539852	0.019223	11.3
144	-1.010970	84.767739	1.542067	0.026058	9.7
145	-1.015804	85.767739	1.527623	0.021015	9.6
146	-1.004926	85.615641	1.529803	0.023418	9.9
147	-1.025734	86.609170	1.515678	0.025593	9.4
148	-1.028461	86.457071	1.517824	0.020115	10.4
149	-1.019893	87.457071	1.503829	0.019536	9.5
150	-1.011424	88.457066	1.490090	0.012708	10.2
151	-1.004073	89.248102	1.479399	0.016986	11.6
152	-1.019657	89.096149	1.481441	0.016602	10.3
153	-1.010639	89.502342	1.475995	0.026855	10.0
154	-0.989961	89.350243	1.478029	0.018713	11.4
155	-1.028605	90.350210	1.464756	0.014196	11.7
156	-1.003963	91.256302	1.452933	0.012436	11.8
157	-1.007951	91.173909	1.454000	0.024081	13.6
158	-1.012800	91.155649	1.454237	0.016115	10.9
159	-1.027854	92.108994	1.441980	0.016039	11.2
160	-1.023837	92.982711	1.430927	0.014622	11.4
161	-0.995795	93.975101	1.418576	0.021343	10.5
162	-1.019947	93.823002	1.420455	0.023907	10.9
163	-1.021384	93.670903	1.422339	0.031986	10.6
164	-1.004516	93.518805	1.424228	0.017549	10.8
165	-1.007272	94.404428	1.413298	0.028919	10.2
166	-1.020499	95.404428	1.401157	0.018713	9.9
167	-1.007802	96.404428	1.389223	0.021503	11.3
168	-1.011065	97.395558	1.377593	0.021002	10.5
169	-1.019345	97.247893	1.379313	0.022204	9.1
170	-1.006892	97.259797	1.379174	0.022492	9.5
171	-1.002779	98.259797	1.367610	0.020651	9.5
172	-1.014562	98.107940	1.369354	0.024082	9.2
173	-1.012479	99.107857	1.357954	0.015979	9.6
174	-1.034154	98.955758	1.359675	0.022684	11.7
175	-1.007980	99.955758	1.348434	0.017936	10.9
176	-1.020911	99.813679	1.350020	0.019580	13.0
177	-1.022927	99.665687	1.351676	0.024371	14.8
178	-1.019523	99.513589	1.353382	0.016017	12.2
179	-1.026907	100.513588	1.342244	0.021779	13.5
180	-1.019298	100.361489	1.343926	0.027153	11.7
181	-1.019665	100.209397	1.345613	0.015764	9.4
182	-1.004559	101.209397	1.334602	0.013783	10.8
183	-1.025904	101.057300	1.336265	0.035652	10.6
184	-0.999024	102.057300	1.325406	0.027800	13.1
185	-1.017106	103.057300	1.314722	0.014546	11.8
186	-1.007635	104.057299	1.304209	0.029587	11.7
187	-1.005634	103.992470	1.304886	0.017817	10.9
188	-1.023359	104.992470	1.294529	0.013865	9.4
189	-1.025825	105.839571	1.285883	0.014611	10.3
190	-1.007641	106.838646	1.275834	0.014696	9.7
191	-1.002147	106.686631	1.277353	0.023964	10.6
192	-1.005560	106.535647	1.278865	0.017305	11.3
193	-1.004652	106.389121	1.280336	0.019940	13.0
194	-1.027824	107.386525	1.270390	0.019488	11.1
195	-1.012001	108.386525	1.260571	0.014913	11.6
196	-1.006321	109.386242	1.250906	0.030186	11.2
197	-1.029947	110.386242	1.241385	0.016966	10.1
198	-1.043893	110.234143	1.242824	0.023685	10.6
199	-0.996330	111.234119	1.233425	0.017840	11.8
200	-1.005208	112.234118	1.224168	0.028143	10.6
201	-1.007556	113.234118	1.215048	0.023404	10.0
202	-1.011626	113.082020	1.216426	0.020703	10.5
203	-0.997607	112.929921	1.217808	0.016093	12.2
204	-1.017226	113.929921	1.208782	0.028293	12.8
205	-1.001549	113.777822	1.210146	0.014685	12.5
206	-0.997420	114.777822	1.201234	0.023617	11.6
207	-1.017089	115.766827	1.192547	0.017493	10.7
208	-1.013448	115.695586	1.193169	0.015478	13.4
209	-1.015972	116.695552	1.184504	0.021897	9.6
210	-1.026252	117.695551	1.175963	0.022580	9.0
211	-1.018610	117.543487	1.177254	0.012601	11.3
212	-1.016250	118.542996	1.168822	0.025752	13.2
213	-1.015221	118.391228	1.170094	0.022531	11.7
214	-1.012579	119.391228	1.161760	0.023175	11.4
215	-1.006502	120.169681	1.155354	0.019496	9.8
216	-1.022146	121.142276	1.147448	0.029772	9.9
217	-1.019365	120.990497	1.148675	0.020796	9.8
218	-1.009197	121.990497	1.140641	0.023644	10.6
219	-1.018436	122.971095	1.132873	0.013053	11.2
220	-1.017805	123.971095	1.125058	0.013886	10.9
221	-1.019823	124.163847	1.123564	0.020821	12.5
222	-1.032755	124.012940	1.124733	0.020905	13.3
223	-1.012887	124.205367	1.123243	0.014908	11.7
224	-1.003794	124.168536	1.123528	0.021087	10.8
225	-1.002433	124.031286	1.124591	0.017675	9.8
226	-1.006310	124.054875	1.124408	0.021700	10.1
227	-1.026535	125.054811	1.116710	0.022544	9.9
228	-1.022012	126.054811	1.109116	0.019210	10.3
229	-1.027712	127.054810	1.101625	0.024900	11.9
230	-1.019185	128.054810	1.094234	0.021262	12.0
231	-1.005625	128.036940	1.094366	0.022917	10.4
232	-1.026534	127.884842	1.095484	0.018554	10.5
233	-1.008945	127.780934	1.096249	0.020117	9.3
234	-1.012448	128.780934	1.088930	0.022427	10.2
235	-1.020107	128.633703	1.090001	0.014500	9.2
236	-1.023537	128.797667	1.088808	0.023273	9.2
237	-1.013583	128.653583	1.089856	0.018913	9.5
238	-1.015632	128.501858	1.090962	0.021842	10.0
239	-1.011392	128.349759	1.092073	0.019882	10.7
240	-1.007153	129.349758	1.084810	0.012036	11.9
241	-1.014301	129.208517	1.085830	0.022480	11.0
242	-1.002808	129.079302	1.086765	0.019029	13.4
243	-1.013228	129.822425	1.081410	0.020086	12.0
244	-1.002691	129.716642	1.082169	0.012724	13.1
245	-1.023520	129.719343	1.082150	0.025397	13.2
246	-1.015006	129.870083	1.081069	0.010410	9.5
247	-1.030138	129.718789	1.082154	0.015084	9.1
248	-1.021303	130.697461	1.075172	0.025645	9.4
249	-1.015091	131.697417	1.068131	0.015928	9.6
250	-1.000433	131.676811	1.068275	0.021328	11.2
251	-1.002445	132.560680	1.062127	0.009735	12.3
252	-1.019273	132.408581	1.063180	0.016195	10.9
253	-0.996901	133.408283	1.056296	0.018746	11.2
254	-1.022446	133.347233	1.056714	0.025081	10.2
255	-1.016833	134.347233	1.049912	0.022450	10.1
256	-1.011496	134.195134	1.050941	0.020364	13.2
257	-1.000175	135.195134	1.044212	0.023665	11.4
258	-1.004134	136.195134	1.037570	0.020451	12.4
259	-0.998389	136.043036	1.038575	0.024296	12.0
260	-1.011578	136.345260	1.036580	0.013027	10.9
261	-0.993023	136.193175	1.037583	0.020204	13.1
262	-1.003563	136.045093	1.038561	0.020059	10.8
263	-1.016807	135.893080	1.039567	0.025731	10.3
264	-1.031203	135.769558	1.040386	0.018336	10.7
265	-1.013704	136.769526	1.033792	0.013049	11.5
266	-1.014498	137.761654	1.027332	0.025597	11.6
267	-1.007637	138.520017	1.022448	0.022260	11.3
268	-1.020699	138.367919	1.023424	0.016768	10.3
269	-1.025944	139.367902	1.017042	0.027441	13.0
270	-1.015413	139.217578	1.017996	0.016461	10.6
271	-1.016432	140.216009	1.011692	0.016605	13.4
272	-1.026545	140.063920	1.012647	0.019616	12.7
273	-1.032287	140.869123	1.007610	0.021643	11.5
274	-0.996304	140.717024	1.008557	0.025293	12.0
275	-1.018966	141.717024	1.002359	0.016894	12.8
276	-1.005266	141.564932	1.003297	0.019485	11.6
277	-1.021060	142.513391	0.997477	0.014199	12.8
278	-1.006810	143.496686	0.991515	0.026330	11.2
279	-1.027137	143.344814	0.992431	0.015385	10.5
280	-1.007242	143.193316	0.993347	0.022836	10.6
281	-0.988880	144.167971	0.987485	0.023103	11.5
282	-1.009507	145.159355	0.981593	0.026095	11.6
283	-1.011557	145.007256	0.982493	0.016626	9.3
284	-0.998111	146.005594	0.976619	0.018226	10.0
285	-1.008248	147.005582	0.970806	0.022624	9.7
286	-1.009886	146.853685	0.971685	0.037542	9.3
287	-1.008296	146.701586	0.972566	0.023663	10.4
288	-1.003813	146.549487	0.973449	0.021767	11.7
289	-0.990398	147.549487	0.967674	0.026401	11.4
290	-1.018762	147.397526	0.968547	0.022718	10.5
291	-0.997466	147.245427	0.969422	0.012510	11.1
292	-1.004698	148.245427	0.963695	0.023780	10.3
293	-1.020465	148.846415	0.960285	0.015349	10.3
294	-1.023496	148.694316	0.961145	0.014295	10.8
295	-1.025779	148.542382	0.962007	0.018839	10.3
296	-1.004408	149.542349	0.956366	0.020916	9.6
297	-1.002118	150.435152	0.951385	0.018952	10.3
298	-1.007404	150.283313	0.952229	0.014462	9.9
299	-1.004941	150.131215	0.953075	0.023084	10.2
300	-1.026882	151.130749	0.947541	0.019436	9.2
301	-1.011504	151.512841	0.945442	0.022499	10.4
302	-1.012232	152.512841	0.939993	0.025935	10.7
303	-1.016904	153.512841	0.934607	0.015930	11.3
304	-1.009371	153.363450	0.935408	0.021490	11.6
305	-1.012379	153.956828	0.932235	0.018190	13.5
306	-1.007467	154.614735	0.928743	0.011764	10.8
307	-1.016333	155.610227	0.923508	0.017696	10.1
308	-0.992622	156.603615	0.918342	0.018604	10.7
309	-1.005535	156.451535	0.919129	0.020046	10.7
310	-1.007301	157.446552	0.914004	0.025150	11.9
311	-1.028422	158.446552	0.908911	0.019715	11.7
312	-1.003370	159.446550	0.903874	0.021581	13.3
313	-1.035549	160.446550	0.898892	0.025559	10.0
314	-1.018923	161.446550	0.893965	0.028277	9.3
315	-1.003541	162.446550	0.889092	0.021276	9.7
316	-1.019453	163.446550	0.884272	0.019834	9.8
317	-1.023270	163.313556	0.884910	0.021872	12.4
318	-1.023234	163.161457	0.885641	0.023737	11.7
319	-0.994741	163.127354	0.885805	0.020805	10.7
320	-0.999272	163.178936	0.885557	0.015037	13.0
321	-1.012306	164.159868	0.880865	0.018978	10.3
322	-1.010046	165.159868	0.876133	0.019114	10.0
323	-1.008224	166.150910	0.871494	0.019121	10.6
324	-1.023161	166.030509	0.872055	0.012881	10.0
325	-1.015290	167.006150	0.867530	0.023672	11.1
326	-1.013249	168.005220	0.862944	0.013354	11.4
327	-1.012775	168.998485	0.858433	0.020861	12.3
328	-1.014676	169.998485	0.853938	0.013229	10.7
329	-1.020643	169.846473	0.854618	0.015442	9.6
330	-1.019009	170.086354	0.853545	0.026809	9.9
331	-1.005923	170.183700	0.853111	0.024190	10.2
332	-1.010683	170.031602	0.853790	0.021415	10.5
333	-1.027118	171.031602	0.849344	0.020836	12.2
334	-1.025087	172.031590	0.844944	0.018762	10.6
335	-0.998621	173.031590	0.840589	0.019012	9.7
336	-1.019697	172.879491	0.841249	0.012790	10.4
337	-1.013129	173.740661	0.837529	0.017832	9.7
338	-0.988978	174.740612	0.833250	0.016116	11.0
339	-1.020777	175.740611	0.829015	0.024542	11.1
340	-1.035848	175.608297	0.829573	0.017678	10.4
341	-1.005308	175.456305	0.830215	0.015795	10.2
342	-1.015106	175.304209	0.830858	0.015035	11.1
343	-1.003328	175.266799	0.831016	0.017423	13.1
344	-1.008688	175.138557	0.831560	0.010726	10.0
345	-1.020945	175.381137	0.830532	0.017181	9.1
346	-1.009358	175.244000	0.831113	0.021441	8.8
347	-1.032294	175.092021	0.831757	0.021498	9.9
348	-1.019431	174.950735	0.832357	0.025510	10.3
349	-1.001207	175.950735	0.828130	0.014504	9.5
350	-1.033728	175.809516	0.828725	0.015390	10.4
351	-1.009432	176.753533	0.824769	0.012218	9.4
352	-1.009100	177.020720	0.823656	0.023457	9.3
353	-1.010533	178.011681	0.819554	0.023912	9.8
354	-1.036658	179.011680	0.815457	0.021253	8.9
355	-0.998635	178.859581	0.816077	0.017497	9.9
356	-1.002394	179.859581	0.812015	0.012255	11.2
357	-1.021860	180.855432	0.808008	0.019235	11.2
358	-1.009722	180.703333	0.808618	0.011069	12.8
359	-1.011443	181.702121	0.804633	0.021563	12.2
360	-1.012563	182.685648	0.800748	0.019337	10.6
361	-1.014220	182.533549	0.801346	0.021636	12.4
362	-1.010491	182.382479	0.801942	0.020673	12.0
363	-1.008255	182.230398	0.802542	0.018429	12.4
364	-1.009266	183.230398	0.798612	0.018039	11.3
365	-1.002057	183.078638	0.799206	0.012933	10.6
366	-0.989600	182.986771	0.799566	0.013157	9.8
367	-0.999533	183.960165	0.795769	0.022589	12.0
368	-1.014626	184.960164	0.791905	0.021334	12.4
369	-1.014478	184.808067	0.792490	0.018167	10.5
370	-1.015549	184.655968	0.793076	0.020316	10.7
371	-0.996656	185.655938	0.789239	0.023514	9.7
372	-0.994396	186.654433	0.785444	0.018681	10.1
373	-1.025039	186.502751	0.786018	0.017885	9.2
374	-1.011942	187.501339	0.782253	0.017362	9.8
375	-1.026337	187.349245	0.782825	0.025355	8.3
376	-1.011143	188.347238	0.779093	0.014976	9.8
377	-1.017652	189.109859	0.776265	0.012353	11.3
378	-1.015154	189.089329	0.776341	0.020455	11.6
379	-1.025579	190.075657	0.772713	0.026100	10.9
380	-1.014796	189.923563	0.773270	0.023499	10.3
381	-1.015469	189.852292	0.773532	0.023822	9.4
382	-1.001140	190.838663	0.769930	0.021873	10.3
383	-1.025186	190.686564	0.770483	0.023830	10.4
384	-1.016152	190.535010	0.771035	0.015735	9.5
385	-1.007521	190.382911	0.771590	0.014670	11.9
386	-1.017856	190.230813	0.772145	0.020892	11.9
387	-1.025021	190.346372	0.771723	0.017303	10.7
388	-1.032929	191.346372	0.768089	0.015514	10.5
389	-1.016456	192.346298	0.764489	0.015769	10.0
390	-1.011642	192.274553	0.764746	0.012826	11.4
391	-1.012665	192.770949	0.762970	0.013851	11.8
392	-1.009869	193.765875	0.759436	0.011851	11.7
393	-1.028883	194.490629	0.756882	0.019993	11.8
394	-1.013756	194.338554	0.757416	0.015483	10.7
395	-1.027495	195.338554	0.753915	0.028160	10.3
396	-1.000664	196.338554	0.750446	0.024190	10.4
397	-1.019237	197.338554	0.747009	0.014384	10.4
398	-1.008406	197.218878	0.747419	0.019146	8.1
399	-1.015852	198.218878	0.744009	0.020391	10.8
400	-1.015506	198.068775	0.744519	0.013563	10.8
401	-1.017196	197.917732	0.745033	0.028829	9.9
402	-1.003521	198.167328	0.744184	0.014034	10.9
403	-1.012866	199.167285	0.740804	0.021954	10.1
404	-1.015019	200.166363	0.737458	0.017847	10.5
405	-0.984752	201.166358	0.734139	0.017061	10.3
406	-1.012916	201.014259	0.734642	0.017903	12.2
407	-1.008655	201.376023	0.733446	0.030533	12.6
408	-1.014937	201.223924	0.733948	0.013674	11.1
409	-1.008763	201.072776	0.734448	0.009799	11.1
410	-1.005869	200.922220	0.734946	0.021089	12.1
411	-1.012714	200.770133	0.735450	0.016317	12.2
412	-1.028935	200.618236	0.735954	0.017948	9.8
413	-1.008764	200.466137	0.736460	0.020145	11.3
414	-0.991513	200.331752	0.736907	0.019934	10.2
415	-1.011308	200.179654	0.737414	0.021129	11.8
416	-1.000683	200.032928	0.737903	0.017477	12.4
417	-1.017290	199.880829	0.738411	0.026564	12.3
418	-1.007708	200.880767	0.735084	0.011113	11.5
419	-1.006904	200.728668	0.735588	0.019019	10.9
420	-0.997208	201.715876	0.732327	0.020227	10.9
421	-1.019432	201.563778	0.732828	0.029946	11.2
422	-0.996974	201.411679	0.733329	0.019672	11.4
423	-1.025936	202.411679	0.730046	0.017513	10.9
424	-1.017257	203.409857	0.726799	0.020489	11.3
425	-1.012557	203.265882	0.727266	0.011672	12.4
426	-1.021057	203.145267	0.727657	0.016699	11.7
427	-1.016937	203.587134	0.726225	0.021688	9.9
428	-1.027082	203.435035	0.726718	0.019336	10.9
429	-1.023550	203.282937	0.727210	0.014896	10.7
430	-1.003561	204.282937	0.723982	0.017858	9.9
431	-1.014529	204.130838	0.724472	0.021370	9.8
432	-1.032057	205.130838	0.721268	0.022014	11.6
433	-1.011281	206.130832	0.718092	0.016261	11.6
434	-1.023691	205.978765	0.718573	0.019674	11.1
435	-1.011419	205.826666	0.719055	0.019823	9.6
436	-1.009602	206.826648	0.715899	0.027432	11.7
437	-1.008148	207.826648	0.712771	0.020170	11.0
438	-0.994021	208.820005	0.709690	0.014091	12.6
439	-1.016397	209.819706	0.706616	0.033839	11.0
440	-1.008013	210.818940	0.703570	0.021373	10.8
441	-1.002746	210.666842	0.704032	0.021240	10.9
442	-1.004335	211.664892	0.701012	0.022548	10.7
443	-1.007979	211.513365	0.701469	0.015333	9.6
444	-1.005936	211.361266	0.701928	0.026081	10.8
445	-1.004285	211.211592	0.702381	0.021690	12.9
446	-1.015439	211.059493	0.702841	0.023078	11.1
447	-0.997689	212.059493	0.699825	0.022663	11.5
448	-1.012622	213.059481	0.696835	0.016320	9.8
449	-1.020163	213.008013	0.696989	0.021899	9.6
450	-0.990991	212.891398	0.697336	0.024252	10.0
451	-1.013085	213.891398	0.694367	0.023497	9.9
452	-1.004064	213.739299	0.694817	0.027574	11.2
453	-1.010584	214.739299	0.691870	0.026232	11.5
454	-1.005097	214.587232	0.692316	0.023082	10.0
455	-0.997357	215.587232	0.689390	0.022749	11.2
456	-1.026188	216.587232	0.686488	0.020286	11.9
457	-1.016655	217.587230	0.683611	0.016702	10.2
458	-1.003135	218.587230	0.680758	0.017031	12.1
459	-1.008758	218.435473	0.681189	0.023057	9.5
460	-1.030511	218.283374	0.681622	0.018776	11.1
461	-1.004809	218.136548	0.682041	0.010986	11.9
462	-1.022029	219.136054	0.679202	0.021937	10.0
463	-1.016996	220.132222	0.676396	0.020891	10.2
464	-1.015556	221.014281	0.673931	0.017257	10.9
465	-1.011116	220.862253	0.674354	0.021298	10.9
466	-1.024224	220.710154	0.674779	0.016586	9.1
467	-1.011297	221.709878	0.671999	0.012738	10.5
468	-1.010638	221.560426	0.672413	0.021388	10.3
469	-1.014937	221.408327	0.672835	0.017375	9.6
470	-1.006650	221.259273	0.673249	0.013965	10.8
471	-1.037723	221.396935	0.672867	0.024072	11.9
472	-1.003549	222.396606	0.670103	0.015909	11.1
473	-1.027759	222.308395	0.670346	0.019934	10.1
474	-1.033553	222.174693	0.670715	0.011932	11.3
475	-1.019327	222.080887	0.670974	0.014931	10.7
476	-1.016684	221.932932	0.671382	0.012163	10.9
477	-0.999848	222.876192	0.668786	0.026717	8.8
478	-1.009656	222.731506	0.669183	0.015827	9.8
479	-1.028310	223.731506	0.666448	0.017743	10.0
480	-1.004665	224.361888	0.664736	0.017930	9.5
481	-1.015876	224.209789	0.665148	0.015958	10.2
482	-1.014733	224.057705	0.665561	0.021301	10.8
483	-1.013084	224.993648	0.663029	0.013616	10.0
484	-0.995942	224.844099	0.663432	0.036913	10.3
485	-1.003991	224.692000	0.663843	0.021073	10.9
486	-1.003351	225.692000	0.661152	0.021809	11.3
487	-1.006386	225.539901	0.661560	0.027082	13.8
488	-1.024794	225.387802	0.661968	0.020027	11.8
489	-1.020627	226.387761	0.659292	0.017648	10.8
490	-1.004502	227.387761	0.656638	0.022581	11.5
491	-1.027721	227.244275	0.657018	0.026881	10.7
492	-1.017535	228.244275	0.654382	0.018862	10.9
493	-0.999813	228.092176	0.654781	0.019649	12.4
494	-1.016036	228.493941	0.653727	0.030614	11.3
495	-1.013417	228.341842	0.654126	0.017247	9.5
496	-1.011187	228.192906	0.654517	0.030273	9.8
497	-1.005718	228.040991	0.654916	0.017441	9.6
498	-1.015824	227.888892	0.655316	0.025759	10.8
499	-1.004693	228.888892	0.652694	0.020696	11.9
500	-1.017717	229.888892	0.650092	0.017769	14.1
501	-1.020582	230.888892	0.647511	0.013441	11.2
502	-1.011862	230.747967	0.647874	0.021374	10.9
503	-1.020606	230.599815	0.648255	0.019407	10.3
504	-1.010133	230.472433	0.648584	0.016239	10.3
505	-1.021451	231.471963	0.646016	0.015950	10.1
506	-1.000495	232.471963	0.643467	0.020627	10.7
507	-1.014856	232.340094	0.643802	0.016733	11.0
508	-1.006866	232.187995	0.644189	0.025267	10.0
509	-1.000845	232.328553	0.643831	0.017614	10.2
510	-1.014379	232.176454	0.644218	0.015796	10.5
511	-1.009186	232.047216	0.644547	0.016444	10.5
512	-1.000320	233.047216	0.642010	0.016494	11.9
513	-1.020076	232.895573	0.642394	0.021820	12.1
514	-1.008160	233.778136	0.640168	0.020987	12.5
