1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
240	-1.613807	21.526728	3.509512	0.004077	6.5
241	-1.571896	21.513103	3.510637	0.003695	6.5
242	-1.583881	21.499479	3.511762	0.003711	6.1
243	-1.617067	21.485854	3.512888	0.003935	6.6
244	-1.601928	21.472230	3.514015	0.003688	7.3
245	-1.600743	21.458605	3.515143	0.005055	5.7
246	-1.606131	22.458599	3.434258	0.004636	6.3
247	-1.596804	22.533414	3.428356	0.003801	7.1
248	-1.569571	22.519789	3.429430	0.003690	8.7
249	-1.583082	22.506165	3.430504	0.005101	8.2
250	-1.610858	22.492540	3.431578	0.004362	8.8
251	-1.606379	22.478915	3.432654	0.003527	8.8
252	-1.597936	22.465291	3.433730	0.003686	7.0
253	-1.587662	22.451666	3.434806	0.004509	6.7
254	-1.625680	23.425519	3.359512	0.003832	6.5
255	-1.576883	23.411895	3.360543	0.003518	6.8
256	-1.560803	23.409543	3.360720	0.003545	6.8
257	-1.590413	23.395919	3.361752	0.005397	6.7
258	-1.601589	23.382322	3.362782	0.003225	6.6
259	-1.608965	23.368697	3.363814	0.003704	6.4
260	-1.619870	23.355734	3.364797	0.004748	6.5
261	-1.596982	23.342110	3.365831	0.005267	5.7
262	-1.611575	23.335772	3.366312	0.004579	6.1
263	-1.593836	23.322147	3.367347	0.004503	8.5
264	-1.593191	23.308522	3.368383	0.005212	7.1
265	-1.605362	23.294898	3.369419	0.003410	6.8
266	-1.600731	23.281273	3.370456	0.003954	6.4
267	-1.583391	23.267648	3.371493	0.006712	7.1
268	-1.595352	23.254024	3.372531	0.004093	7.2
269	-1.601269	24.254024	3.298006	0.004382	7.1
270	-1.607183	24.253731	3.298028	0.003479	6.9
271	-1.580640	24.240107	3.299021	0.003804	6.5
272	-1.607886	24.226482	3.300015	0.004081	7.9
273	-1.595177	24.212858	3.301009	0.004515	7.1
274	-1.600610	24.199234	3.302004	0.004547	9.0
275	-1.603060	24.185619	3.302999	0.003057	7.6
276	-1.598628	24.171996	3.303995	0.005299	7.7
277	-1.603815	24.452073	3.283636	0.005365	7.3
278	-1.591891	25.428225	3.214598	0.004048	7.2
279	-1.590785	25.414600	3.215541	0.005067	6.6
280	-1.582152	25.400976	3.216485	0.003746	6.4
281	-1.611591	25.401115	3.216476	0.004752	6.5
282	-1.608362	25.387490	3.217420	0.005014	6.4
283	-1.603310	25.373865	3.218366	0.004017	7.3
284	-1.575513	25.360241	3.219312	0.003952	6.6
285	-1.579652	25.346616	3.220258	0.002862	6.9
286	-1.616022	25.332991	3.221205	0.003768	7.2
287	-1.592177	25.319367	3.222152	0.003784	7.2
288	-1.599159	25.305742	3.223101	0.004749	7.3
289	-1.600415	25.292117	3.224049	0.003850	6.6
290	-1.597748	26.290969	3.155953	0.004909	6.3
291	-1.586477	26.277345	3.156862	0.004606	6.6
292	-1.605867	26.263720	3.157772	0.004498	6.5
293	-1.588270	26.250095	3.158683	0.003536	6.9
294	-1.589593	26.236514	3.159591	0.004782	6.4
295	-1.595494	26.222908	3.160501	0.003459	6.3
296	-1.600444	26.209283	3.161413	0.003752	6.8
297	-1.602684	26.258758	3.158104	0.004327	5.5
298	-1.586710	26.246793	3.158904	0.004301	6.3
299	-1.597276	26.233168	3.159815	0.002631	6.5
300	-1.600239	27.208758	3.095870	0.003380	7.6
301	-1.598124	27.199263	3.096480	0.004643	8.1
302	-1.596592	27.185638	3.097356	0.002845	7.1
303	-1.584554	27.172014	3.098232	0.003896	6.7
304	-1.612377	27.158389	3.099108	0.003650	6.7
305	-1.596332	27.161868	3.098884	0.003763	7.5
306	-1.605615	27.148243	3.099761	0.004293	6.5
307	-1.583349	27.134619	3.100639	0.004995	6.9
308	-1.609076	27.120994	3.101517	0.004280	6.5
309	-1.612115	28.120994	3.038376	0.003459	7.4
310	-1.592303	28.107369	3.039219	0.003553	7.0
311	-1.595699	28.093745	3.040063	0.004962	6.6
312	-1.609825	28.080145	3.040905	0.004285	7.0
313	-1.593107	28.066521	3.041749	0.005168	6.6
314	-1.588593	28.052898	3.042594	0.003795	6.5
315	-1.599983	28.039275	3.043439	0.005055	6.5
316	-1.601278	28.025650	3.044285	0.004472	6.9
317	-1.620346	28.012026	3.045131	0.004126	7.2
318	-1.595732	27.998433	3.045976	0.005691	7.8
319	-1.612232	27.984875	3.046819	0.004487	7.4
320	-1.607549	27.971250	3.047667	0.003113	7.2
321	-1.593602	27.957625	3.048515	0.003922	6.7
322	-1.622097	27.944002	3.049364	0.005307	7.2
323	-1.581895	27.930380	3.050213	0.006199	7.0
324	-1.586254	27.916755	3.051062	0.004348	7.5
325	-1.610664	28.909035	2.990402	0.005272	6.9
326	-1.623839	28.895410	2.991218	0.003978	6.9
327	-1.588133	29.894874	2.932477	0.002636	7.0
328	-1.601313	29.881891	2.933225	0.004224	7.3
329	-1.602012	29.868267	2.934011	0.003185	7.3
330	-1.588633	29.854647	2.934797	0.003137	6.9
331	-1.592401	29.841022	2.935583	0.003214	7.7
332	-1.601075	29.827398	2.936370	0.003304	7.3
333	-1.614542	29.813773	2.937158	0.002526	6.8
334	-1.585459	29.800149	2.937945	0.004662	7.8
335	-1.612903	29.786524	2.938734	0.004761	8.6
336	-1.595823	29.772899	2.939522	0.004230	7.3
337	-1.596667	30.772899	2.882745	0.004940	6.7
338	-1.615219	31.772887	2.828120	0.005294	6.6
339	-1.595986	32.772880	2.775527	0.003621	6.2
340	-1.625295	32.759255	2.776230	0.005742	6.8
341	-1.602425	32.745630	2.776934	0.005843	8.2
342	-1.616106	32.732006	2.777638	0.003465	7.7
343	-1.610377	33.731576	2.726910	0.004734	6.6
344	-1.637635	33.717951	2.727589	0.004277	7.0
345	-1.604269	33.704381	2.728265	0.004323	6.6
346	-1.611041	33.690757	2.728945	0.004024	6.7
347	-1.621630	33.989133	2.714137	0.004549	7.3
348	-1.584405	33.975508	2.714810	0.005169	6.7
349	-1.601700	33.961884	2.715483	0.005516	6.9
350	-1.621187	33.948263	2.716156	0.006297	6.9
351	-1.613665	33.934638	2.716830	0.004301	6.9
352	-1.610976	33.925663	2.717274	0.002443	7.1
353	-1.578595	33.912038	2.717948	0.004477	6.7
354	-1.586121	33.898413	2.718622	0.004072	7.2
355	-1.589926	33.884789	2.719297	0.003140	6.4
356	-1.587823	33.871164	2.719973	0.004334	6.6
357	-1.600332	33.857539	2.720648	0.003264	6.2
358	-1.613729	33.843915	2.721324	0.005691	6.6
359	-1.581151	34.636034	2.682579	0.003699	7.1
360	-1.608019	35.635961	2.635217	0.005551	6.6
361	-1.596821	35.622337	2.635851	0.003294	6.3
362	-1.583340	35.608712	2.636486	0.006219	7.3
363	-1.598655	35.595087	2.637120	0.003824	7.5
364	-1.607486	35.581463	2.637755	0.005378	9.6
365	-1.610069	36.579858	2.592019	0.002905	7.1
366	-1.593200	36.567036	2.592596	0.003417	7.0
367	-1.611089	36.553498	2.593206	0.002091	7.6
368	-1.590265	36.539900	2.593819	0.005384	7.2
369	-1.597281	37.290426	2.560422	0.004453	6.7
370	-1.619957	37.276801	2.561020	0.002679	8.0
371	-1.609849	37.263176	2.561619	0.004215	8.1
372	-1.620149	37.249554	2.562218	0.005164	6.9
373	-1.586847	37.235929	2.562818	0.003728	7.0
374	-1.605852	37.222306	2.563417	0.004567	7.1
375	-1.595546	37.208681	2.564017	0.003829	9.3
376	-1.604311	37.195057	2.564618	0.005426	7.7
377	-1.585453	37.181432	2.565218	0.003567	6.4
378	-1.586574	38.181431	2.521873	0.003001	7.2
379	-1.598811	38.167806	2.522454	0.003797	9.2
380	-1.588470	38.154181	2.523035	0.004450	8.2
381	-1.596245	38.140557	2.523616	0.004317	7.3
382	-1.604059	38.126932	2.524198	0.003640	7.1
383	-1.597970	38.113307	2.524779	0.003966	7.4
384	-1.624640	38.099683	2.525361	0.004172	6.7
385	-1.617319	38.086058	2.525944	0.003756	7.5
386	-1.622314	38.164917	2.522577	0.003631	7.3
387	-1.602396	38.151292	2.523158	0.004923	8.0
388	-1.622969	38.137668	2.523739	0.003231	7.4
389	-1.617915	38.124043	2.524321	0.004253	7.2
390	-1.611687	38.110418	2.524903	0.004295	6.9
391	-1.603741	38.990138	2.487877	0.004457	7.2
392	-1.591378	39.990098	2.447087	0.004344	7.8
393	-1.613805	40.990094	2.407611	0.001938	6.9
394	-1.596826	40.976470	2.408141	0.003345	6.5
395	-1.624727	40.962845	2.408670	0.003148	7.0
396	-1.610250	41.429939	2.390649	0.003955	7.4
397	-1.603045	41.416315	2.391171	0.004338	6.4
398	-1.594282	41.402690	2.391693	0.003976	6.5
399	-1.601013	41.389065	2.392215	0.004105	6.5
400	-1.598687	41.393876	2.392031	0.004118	6.8
401	-1.611034	42.393876	2.354298	0.003490	6.9
402	-1.624162	42.380522	2.354794	0.003798	6.5
403	-1.601724	42.366898	2.355300	0.003457	6.5
404	-1.615775	42.353279	2.355806	0.003565	8.6
405	-1.580295	42.339658	2.356313	0.004647	8.3
406	-1.607854	43.339658	2.319690	0.005166	7.2
407	-1.594726	43.326051	2.320181	0.003785	7.8
408	-1.606393	43.312426	2.320672	0.003516	7.1
409	-1.590264	43.298802	2.321164	0.004437	6.9
410	-1.607614	43.395133	2.317692	0.003618	7.1
411	-1.630432	43.381508	2.318182	0.003041	6.6
412	-1.602560	43.367884	2.318673	0.004836	6.3
413	-1.612851	44.311337	2.285178	0.004712	7.1
414	-1.611250	44.297712	2.285655	0.002816	6.5
415	-1.590112	44.284088	2.286132	0.003817	6.5
416	-1.609487	44.270463	2.286610	0.004883	7.2
417	-1.617557	44.256842	2.287087	0.004835	6.8
418	-1.608147	44.243217	2.287564	0.004661	6.7
419	-1.609747	44.229595	2.288042	0.002462	6.2
420	-1.602420	44.216207	2.288512	0.003709	7.1
421	-1.594508	44.202929	2.288978	0.004549	6.6
422	-1.631409	44.194025	2.289290	0.004186	7.6
423	-1.607665	44.180400	2.289769	0.004580	9.1
424	-1.585110	44.166780	2.290248	0.003607	8.2
425	-1.599580	44.153155	2.290727	0.003427	7.9
426	-1.641619	44.139531	2.291206	0.004755	7.9
427	-1.577763	44.125906	2.291685	0.003529	9.1
428	-1.610430	44.141121	2.291150	0.002434	7.5
429	-1.616344	44.127496	2.291629	0.004865	9.3
430	-1.626597	44.113873	2.292109	0.003108	9.4
431	-1.609202	44.100248	2.292588	0.003486	6.8
432	-1.619798	44.086623	2.293068	0.003468	6.8
433	-1.597618	44.072999	2.293548	0.002920	7.1
434	-1.619768	44.059374	2.294029	0.004831	7.4
435	-1.623121	44.133169	2.291429	0.004010	7.2
436	-1.609334	44.119545	2.291909	0.004740	6.7
437	-1.616499	45.119444	2.257249	0.004343	6.4
438	-1.619864	45.105820	2.257714	0.004322	6.7
439	-1.611413	45.092195	2.258180	0.004281	7.5
440	-1.613661	45.078570	2.258645	0.004700	9.7
441	-1.616809	45.064946	2.259111	0.003124	8.4
442	-1.622292	45.051324	2.259577	0.004657	6.9
443	-1.622904	45.037699	2.260043	0.004924	6.8
444	-1.617222	45.024075	2.260510	0.004089	7.0
445	-1.630986	45.011085	2.260955	0.003606	7.1
446	-1.617602	44.997460	2.261421	0.003536	8.6
447	-1.602196	44.983836	2.261888	0.004869	7.7
448	-1.618094	44.970211	2.262355	0.004276	6.9
449	-1.629587	44.956586	2.262823	0.003466	6.2
450	-1.637635	44.942962	2.263290	0.004932	6.7
451	-1.610049	44.929337	2.263758	0.003500	5.9
452	-1.634494	45.927759	2.229987	0.004815	6.7
453	-1.605114	45.914134	2.230441	0.004713	6.7
454	-1.627737	46.914134	2.197599	0.004781	6.5
455	-1.592744	46.900509	2.198040	0.005146	8.5
456	-1.620401	46.886885	2.198482	0.007832	7.0
457	-1.613554	46.873260	2.198923	0.004432	7.8
458	-1.590466	46.938684	2.196805	0.003782	8.8
459	-1.595050	46.925059	2.197246	0.003974	8.5
460	-1.615126	46.911435	2.197687	0.004387	8.3
461	-1.632413	46.897810	2.198128	0.004756	10.0
462	-1.617237	46.884185	2.198569	0.004621	7.4
463	-1.623543	47.884185	2.166652	0.004978	7.6
464	-1.629471	47.870569	2.167080	0.004756	6.9
465	-1.599391	47.856946	2.167509	0.002727	7.3
466	-1.625111	47.843321	2.167938	0.004122	7.3
467	-1.617548	47.829696	2.168367	0.003848	7.0
468	-1.637915	47.845501	2.167869	0.005740	6.8
469	-1.619862	47.831877	2.168299	0.005110	6.5
470	-1.617661	47.818252	2.168728	0.004424	6.4
471	-1.606391	48.818252	2.137665	0.005166	6.8
472	-1.593208	48.804741	2.138079	0.002931	6.7
473	-1.605294	49.592527	2.114219	0.003669	7.0
474	-1.608597	49.578905	2.114627	0.005597	6.3
475	-1.604229	49.565280	2.115035	0.004309	6.4
476	-1.624495	49.551656	2.115444	0.003312	6.9
477	-1.634041	49.538031	2.115852	0.004354	5.8
478	-1.634726	49.524407	2.116261	0.004914	6.2
479	-1.591995	49.533208	2.115997	0.002173	6.9
480	-1.605609	49.519583	2.116406	0.004365	6.9
481	-1.609459	49.505958	2.116815	0.005017	7.0
482	-1.618609	49.492334	2.117224	0.004482	6.6
483	-1.590059	49.478709	2.117633	0.004614	7.1
484	-1.627041	49.465084	2.118043	0.005177	9.1
485	-1.606277	50.465084	2.088405	0.004273	8.4
486	-1.614879	50.485906	2.087797	0.003938	6.8
487	-1.577375	50.472281	2.088195	0.002685	6.8
488	-1.631565	50.458657	2.088593	0.005324	6.7
489	-1.641356	50.445032	2.088991	0.003659	7.0
490	-1.610162	50.431407	2.089390	0.004313	6.8
491	-1.630402	50.417783	2.089789	0.005051	6.9
492	-1.597281	50.404207	2.090186	0.004892	6.9
493	-1.618702	50.390966	2.090573	0.004248	6.9
494	-1.619860	50.377341	2.090973	0.003909	7.0
495	-1.596194	50.363744	2.091371	0.003880	6.9
496	-1.628671	50.350121	2.091770	0.003474	6.7
497	-1.601880	50.336496	2.092170	0.003337	6.4
498	-1.600495	50.322871	2.092569	0.003694	6.7
499	-1.628144	50.309247	2.092969	0.004487	6.8
500	-1.613572	50.295689	2.093367	0.004059	6.5
501	-1.627680	50.282064	2.093767	0.003565	6.5
502	-1.627499	51.282064	2.064801	0.003952	6.7
503	-1.624633	52.282048	2.036625	0.006101	6.7
504	-1.598740	53.282048	2.009208	0.004280	6.7
505	-1.589932	53.927962	1.991887	0.005222	6.9
506	-1.618891	53.914337	1.992250	0.005110	6.4
507	-1.616814	53.900712	1.992612	0.003957	6.4
508	-1.605548	53.887088	1.992975	0.003599	6.4
509	-1.593298	54.844437	1.967818	0.003921	6.0
510	-1.623221	54.830813	1.968172	0.004800	5.9
511	-1.632534	54.817188	1.968525	0.003607	6.8
512	-1.633711	54.853946	1.967571	0.004178	7.0
513	-1.619337	54.840601	1.967918	0.003419	6.6
514	-1.631646	54.826977	1.968271	0.006079	6.8
