1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
39	-1.776911	0.000000	4.252205	0.014266	11.8
40	-1.785390	0.000000	4.252205	0.014178	10.8
41	-1.793923	0.000000	4.252205	0.013782	10.7
42	-1.787469	0.000000	4.252205	0.012794	10.8
43	-1.779701	0.000000	4.252205	0.013033	10.3
44	-1.774709	0.000000	4.252205	0.012093	10.0
45	-1.789746	0.000000	4.252205	0.011965	9.6
46	-1.776277	0.000000	4.252205	0.012412	10.4
47	-1.770493	0.000000	4.252205	0.012952	10.1
48	-1.796335	0.000000	4.252205	0.011994	9.8
49	-1.782431	0.000000	4.252205	0.012527	9.1
50	-1.793689	0.000000	4.252205	0.011666	9.7
51	-1.768286	0.000000	4.252205	0.012294	8.0
52	-1.780953	0.000000	4.252205	0.011485	10.6
53	-1.791270	0.000000	4.252205	0.011540	10.4
54	-1.794732	0.000000	4.252205	0.011998	12.5
55	-1.787274	0.000000	4.252205	0.011798	10.7
56	-1.792808	0.000000	4.252205	0.010888	11.0
57	-1.792586	0.000000	4.252205	0.011196	10.7
58	-1.783330	0.000000	4.252205	0.011395	9.3
59	-1.788981	0.000000	4.252205	0.010072	10.2
60	-1.796663	0.000000	4.252205	0.010239	9.8
61	-1.781780	0.000000	4.252205	0.011058	9.3
62	-1.788705	0.000000	4.252205	0.010528	11.2
63	-1.798216	0.000000	4.252205	0.010847	9.3
64	-1.780209	0.000000	4.252205	0.010818	10.6
65	-1.788402	0.000000	4.252205	0.010647	10.8
66	-1.786784	0.000000	4.252205	0.010385	11.3
67	-1.795362	0.000000	4.252205	0.010939	9.7
68	-1.800106	0.000000	4.252205	0.010353	11.4
69	-1.791846	0.000000	4.252205	0.010064	11.9
70	-1.786444	0.000000	4.252205	0.010167	11.6
71	-1.791276	0.000000	4.252205	0.009909	10.2
72	-1.781447	0.000000	4.252205	0.009716	10.2
73	-1.792653	0.000000	4.252205	0.010568	10.1
74	-1.797260	0.000000	4.252205	0.009225	9.1
75	-1.797906	0.000000	4.252205	0.009393	9.2
76	-1.782460	0.000000	4.252205	0.010535	8.9
77	-1.785818	0.000000	4.252205	0.009682	8.5
78	-1.797143	0.000000	4.252205	0.009263	8.6
79	-1.785602	0.000000	4.252205	0.009672	11.7
80	-1.782618	0.000000	4.252205	0.010135	11.9
81	-1.787564	0.000000	4.252205	0.008912	11.1
82	-1.767361	0.000000	4.252205	0.008853	11.9
83	-1.776493	0.000000	4.252205	0.009769	10.2
84	-1.799512	0.000000	4.252205	0.008769	10.6
85	-1.787737	0.000000	4.252205	0.008137	10.2
86	-1.785044	0.000000	4.252205	0.008995	10.8
87	-1.788914	0.000000	4.252205	0.009891	9.5
88	-1.778321	0.000000	4.252205	0.008237	9.3
89	-1.781104	0.000000	4.252205	0.008875	8.1
90	-1.794400	0.000000	4.252205	0.008919	9.2
91	-1.790769	0.000000	4.252205	0.008693	11.5
92	-1.784996	0.000000	4.252205	0.009397	11.8
93	-1.784862	0.000000	4.252205	0.008354	10.9
94	-1.786973	0.000000	4.252205	0.008966	9.9
95	-1.784721	0.000000	4.252205	0.008303	9.2
96	-1.791347	0.000000	4.252205	0.009089	10.9
97	-1.790704	0.000000	4.252205	0.008572	9.8
98	-1.779030	0.000000	4.252205	0.008406	11.7
99	-1.782775	0.000000	4.252205	0.007872	9.0
100	-1.791375	0.000000	4.252205	0.008114	10.4
101	-1.768568	0.000000	4.252205	0.009469	11.5
102	-1.782824	0.000000	4.252205	0.008237	12.0
103	-1.769459	0.000000	4.252205	0.007898	13.2
104	-1.777963	0.000000	4.252205	0.008562	11.3
105	-1.770031	0.000000	4.252205	0.009797	11.5
106	-1.777308	0.000000	4.252205	0.008858	11.7
107	-1.791812	0.000000	4.252205	0.008491	11.9
108	-1.783485	0.000000	4.252205	0.008529	12.3
109	-1.782295	0.000000	4.252205	0.008555	12.1
110	-1.766034	0.000000	4.252205	0.007715	10.0
111	-1.789559	0.000000	4.252205	0.007176	10.8
112	-1.773915	0.000000	4.252205	0.008711	10.4
113	-1.762382	0.000000	4.252205	0.007927	12.3
114	-1.774946	0.000000	4.252205	0.007411	9.4
115	-1.767551	0.000000	4.252205	0.008199	10.1
116	-1.781287	0.000000	4.252205	0.008244	13.6
117	-1.778729	0.000000	4.252205	0.007695	9.5
118	-1.768751	0.000000	4.252205	0.007926	9.7
119	-1.781334	0.000000	4.252205	0.007450	10.2
120	-1.769103	0.000000	4.252205	0.006839	10.9
121	-1.773673	0.000000	4.252205	0.007425	10.0
122	-1.787901	0.000000	4.252205	0.007507	9.4
123	-1.770555	0.000000	4.252205	0.008288	11.5
124	-1.778608	0.000000	4.252205	0.006173	14.2
125	-1.756528	0.000000	4.252205	0.008019	11.6
126	-1.775616	0.000000	4.252205	0.007303	11.7
127	-1.767009	0.000000	4.252205	0.008331	9.4
128	-1.772825	0.000000	4.252205	0.007269	10.6
129	-1.783541	0.000000	4.252205	0.006779	10.5
130	-1.757034	0.000000	4.252205	0.008631	10.4
131	-1.776372	0.000000	4.252205	0.006808	11.2
132	-1.760657	0.000000	4.252205	0.007654	10.2
133	-1.771980	0.000000	4.252205	0.007324	9.4
134	-1.768161	0.000000	4.252205	0.007001	9.2
135	-1.768896	0.000000	4.252205	0.008322	9.3
136	-1.776354	0.000000	4.252205	0.006737	9.1
137	-1.771247	0.000000	4.252205	0.007807	10.3
138	-1.773704	0.000000	4.252205	0.006734	9.8
139	-1.768220	0.000000	4.252205	0.006926	11.1
140	-1.758027	0.000000	4.252205	0.006829	11.7
141	-1.778401	0.000000	4.252205	0.008006	11.9
142	-1.761320	0.000000	4.252205	0.007304	10.4
143	-1.772769	0.000000	4.252205	0.007675	12.7
144	-1.750077	0.000000	4.252205	0.007211	11.6
145	-1.769145	0.000000	4.252205	0.006326	12.8
146	-1.779065	0.000000	4.252205	0.007310	11.3
147	-1.760108	0.000000	4.252205	0.006615	9.6
148	-1.776596	0.000000	4.252205	0.007367	12.1
149	-1.749484	0.000000	4.252205	0.007081	11.2
150	-1.780770	0.000000	4.252205	0.006219	10.6
151	-1.756765	0.000000	4.252205	0.007526	10.1
152	-1.759828	0.000000	4.252205	0.006828	11.2
153	-1.737697	0.000000	4.252205	0.007847	11.8
154	-1.764820	0.000000	4.252205	0.007287	13.3
155	-1.767894	0.000000	4.252205	0.007908	10.4
156	-1.768563	0.000000	4.252205	0.007213	12.8
157	-1.773819	0.000000	4.252205	0.006802	10.5
158	-1.770901	0.000000	4.252205	0.006979	11.0
159	-1.755619	0.000000	4.252205	0.007602	10.6
160	-1.743113	0.000000	4.252205	0.007936	10.6
161	-1.773495	0.000000	4.252205	0.007526	9.5
162	-1.757853	0.000000	4.252205	0.006901	11.6
163	-1.756867	0.000000	4.252205	0.007099	10.5
164	-1.752964	0.000000	4.252205	0.007380	10.2
165	-1.754321	0.000000	4.252205	0.006679	10.3
166	-1.752191	0.000000	4.252205	0.007513	12.6
167	-1.757806	0.000000	4.252205	0.007208	10.3
168	-1.746611	0.000000	4.252205	0.006638	10.0
169	-1.771552	0.000000	4.252205	0.006679	9.4
170	-1.758212	0.000000	4.252205	0.007028	10.0
171	-1.759015	0.000000	4.252205	0.006538	11.7
172	-1.749386	0.000000	4.252205	0.006751	10.9
173	-1.761998	0.000000	4.252205	0.007190	11.1
174	-1.750489	0.000000	4.252205	0.007464	11.2
175	-1.764180	0.000000	4.252205	0.007069	10.2
176	-1.754265	0.000000	4.252205	0.007485	12.4
177	-1.758339	0.000000	4.252205	0.006097	9.5
178	-1.745935	0.000000	4.252205	0.007321	9.4
179	-1.739330	0.000000	4.252205	0.007164	10.0
180	-1.746356	0.000000	4.252205	0.006090	10.7
181	-1.757311	0.000000	4.252205	0.006921	10.6
182	-1.740851	0.000000	4.252205	0.007122	8.8
183	-1.743411	0.000000	4.252205	0.007082	9.7
184	-1.765693	0.000000	4.252205	0.007498	8.5
185	-1.760570	0.000000	4.252205	0.005910	9.5
186	-1.752703	0.000000	4.252205	0.006242	10.3
187	-1.751377	0.000000	4.252205	0.006956	11.0
188	-1.748191	0.000000	4.252205	0.005826	10.0
189	-1.750786	0.000000	4.252205	0.007129	10.9
190	-1.753827	0.000000	4.252205	0.007051	9.5
191	-1.747351	0.000000	4.252205	0.006843	9.4
192	-1.735061	0.000000	4.252205	0.005684	9.5
193	-1.737301	0.000000	4.252205	0.006764	10.4
194	-1.756845	0.000000	4.252205	0.007082	10.0
195	-1.750290	0.000000	4.252205	0.007100	10.8
196	-1.761021	0.000000	4.252205	0.005869	10.0
197	-1.755055	0.000000	4.252205	0.006376	8.6
198	-1.738034	0.000000	4.252205	0.007463	10.9
199	-1.732080	0.000000	4.252205	0.006393	9.2
200	-1.736369	0.000000	4.252205	0.006042	11.1
201	-1.729736	0.000000	4.252205	0.007847	11.4
202	-1.736658	0.000000	4.252205	0.006467	9.8
203	-1.733525	0.000000	4.252205	0.006290	9.4
204	-1.735730	0.000000	4.252205	0.006971	10.3
205	-1.737302	0.000000	4.252205	0.007324	11.6
206	-1.745401	0.000000	4.252205	0.006953	10.6
207	-1.732501	0.000000	4.252205	0.005650	10.5
208	-1.730987	0.000000	4.252205	0.006652	11.7
209	-1.752333	0.000000	4.252205	0.006798	10.6
210	-1.745134	0.000000	4.252205	0.007095	13.5
211	-1.742539	0.000000	4.252205	0.006639	11.1
212	-1.753826	0.000000	4.252205	0.006360	8.8
213	-1.740198	0.000000	4.252205	0.005955	9.6
214	-1.746685	0.000000	4.252205	0.006493	9.2
215	-1.715918	0.000000	4.252205	0.006901	11.5
216	-1.738002	0.000000	4.252205	0.006067	9.3
217	-1.731981	0.000000	4.252205	0.006907	9.1
218	-1.746121	0.000000	4.252205	0.005298	9.7
219	-1.732548	0.000000	4.252205	0.006375	9.0
220	-1.725313	0.000000	4.252205	0.006336	10.6
221	-1.727729	0.000000	4.252205	0.006332	12.9
222	-1.750284	0.000000	4.252205	0.006624	11.5
223	-1.731534	0.000000	4.252205	0.006000	11.1
224	-1.743990	0.000000	4.252205	0.006242	11.0
225	-1.718430	0.000000	4.252205	0.007353	10.2
226	-1.733637	0.000000	4.252205	0.005806	14.9
227	-1.719361	0.000000	4.252205	0.006944	12.5
228	-1.737173	0.000000	4.252205	0.005541	9.1
229	-1.749214	0.000000	4.252205	0.005800	9.3
230	-1.730082	0.000000	4.252205	0.006320	8.9
231	-1.721275	0.000000	4.252205	0.006179	10.0
232	-1.737568	0.000000	4.252205	0.005108	9.8
233	-1.729055	0.000000	4.252205	0.006188	9.2
234	-1.730417	0.000000	4.252205	0.005292	10.0
235	-1.743648	0.000000	4.252205	0.006581	8.7
236	-1.744168	0.000000	4.252205	0.005821	8.9
237	-1.731106	0.000000	4.252205	0.005764	10.9
238	-1.743181	0.000000	4.252205	0.006087	10.3
239	-1.722986	0.000000	4.252205	0.005735	8.9
240	-1.735274	0.000000	4.252205	0.005680	9.1
241	-1.715330	0.000000	4.252205	0.005578	9.7
242	-1.735647	0.000000	4.252205	0.005911	9.1
243	-1.726935	0.000000	4.252205	0.005990	10.5
244	-1.726299	0.000000	4.252205	0.006215	9.4
245	-1.731396	0.000000	4.252205	0.006418	9.5
246	-1.730144	0.000000	4.252205	0.006152	8.8
247	-1.730509	0.000000	4.252205	0.006116	9.2
248	-1.717382	0.000000	4.252205	0.006064	9.6
249	-1.714527	0.000000	4.252205	0.006106	10.3
250	-1.734706	0.000000	4.252205	0.005803	9.3
251	-1.737339	0.000000	4.252205	0.006241	8.6
252	-1.725977	0.000000	4.252205	0.006618	9.6
253	-1.709449	0.000000	4.252205	0.007787	11.1
254	-1.728423	0.000000	4.252205	0.005686	8.8
255	-1.731167	0.000000	4.252205	0.006808	11.0
256	-1.708375	0.000000	4.252205	0.006827	8.9
257	-1.715265	0.000000	4.252205	0.005149	9.0
258	-1.715623	0.000000	4.252205	0.006275	8.8
259	-1.718949	0.000000	4.252205	0.006371	9.1
260	-1.704618	0.000000	4.252205	0.006286	10.2
261	-1.734041	0.000000	4.252205	0.005344	9.4
262	-1.710635	0.000000	4.252205	0.005964	9.5
263	-1.710842	0.000000	4.252205	0.005000	9.2
264	-1.733634	0.000000	4.252205	0.006426	10.0
265	-1.720384	0.000000	4.252205	0.005363	10.1
266	-1.712106	0.000000	4.252205	0.005718	10.0
267	-1.717657	0.000000	4.252205	0.006612	10.3
268	-1.732542	0.000000	4.252205	0.005445	9.0
269	-1.714578	0.000000	4.252205	0.006113	11.5
270	-1.704264	0.000000	4.252205	0.006676	10.8
271	-1.720874	0.000000	4.252205	0.006637	9.6
272	-1.709557	0.000000	4.252205	0.005869	10.1
273	-1.711858	0.000000	4.252205	0.005881	10.7
274	-1.727360	0.000000	4.252205	0.005980	11.0
275	-1.732219	0.000000	4.252205	0.005257	10.9
276	-1.735526	0.000000	4.252205	0.005438	10.1
277	-1.718353	0.000000	4.252205	0.006036	11.1
278	-1.711214	0.000000	4.252205	0.005912	10.0
279	-1.715048	0.000000	4.252205	0.005944	9.0
280	-1.718550	0.000000	4.252205	0.006293	9.0
281	-1.703449	0.000000	4.252205	0.006578	8.9
282	-1.728289	0.000000	4.252205	0.005518	11.6
283	-1.717609	0.000000	4.252205	0.005994	9.4
284	-1.715136	0.000000	4.252205	0.005378	11.5
285	-1.701386	0.000000	4.252205	0.005927	10.7
286	-1.711947	0.000000	4.252205	0.004755	10.4
287	-1.715202	0.000000	4.252205	0.005897	10.7
288	-1.708007	0.000000	4.252205	0.006908	12.6
289	-1.710674	0.000000	4.252205	0.006566	11.2
290	-1.721992	0.000000	4.252205	0.005560	10.8
291	-1.710484	0.000000	4.252205	0.005959	10.8
292	-1.716606	0.000000	4.252205	0.006273	10.8
293	-1.710563	0.000000	4.252205	0.005285	11.4
294	-1.703878	0.000000	4.252205	0.005463	12.0
295	-1.701941	0.000000	4.252205	0.005439	11.4
296	-1.714375	0.000000	4.252205	0.006319	10.4
297	-1.698546	0.000000	4.252205	0.006262	10.7
298	-1.718250	0.000000	4.252205	0.005484	11.4
299	-1.719506	0.000000	4.252205	0.006229	10.7
300	-1.714156	0.000000	4.252205	0.005777	15.6
301	-1.710427	0.000000	4.252205	0.004283	11.4
302	-1.698645	0.000000	4.252205	0.005735	8.6
303	-1.715831	0.000000	4.252205	0.005648	9.3
304	-1.703836	0.000000	4.252205	0.006434	8.8
305	-1.692668	0.000000	4.252205	0.006202	8.6
306	-1.727896	0.000000	4.252205	0.005725	10.3
307	-1.689397	0.000000	4.252205	0.005607	9.0
308	-1.705583	0.000000	4.252205	0.006263	9.2
309	-1.740955	0.000000	4.252205	0.005627	8.9
310	-1.711306	0.000000	4.252205	0.005211	9.4
311	-1.707164	0.000000	4.252205	0.005251	8.8
312	-1.718790	0.000000	4.252205	0.006131	10.5
313	-1.710085	0.000000	4.252205	0.005093	9.6
314	-1.695213	0.000000	4.252205	0.005518	8.9
315	-1.687798	0.000000	4.252205	0.005923	9.0
316	-1.705228	0.000000	4.252205	0.005959	8.5
317	-1.703261	0.000000	4.252205	0.005933	8.8
318	-1.709766	0.000000	4.252205	0.004825	10.2
319	-1.689638	0.000000	4.252205	0.005964	9.7
320	-1.706485	0.000000	4.252205	0.004840	9.2
321	-1.705890	0.000000	4.252205	0.006200	8.9
322	-1.701891	0.000000	4.252205	0.006068	8.9
323	-1.710604	0.000000	4.252205	0.005599	10.2
324	-1.700765	0.000000	4.252205	0.005744	10.8
325	-1.712285	0.000000	4.252205	0.004921	9.7
326	-1.676117	0.000000	4.252205	0.005669	8.4
327	-1.695733	0.000000	4.252205	0.004932	8.7
328	-1.706684	0.000000	4.252205	0.006267	8.5
329	-1.691234	0.000000	4.252205	0.005969	10.0
330	-1.703685	0.000000	4.252205	0.005591	9.6
331	-1.700123	0.000000	4.252205	0.004461	8.8
332	-1.666174	0.000000	4.252205	0.006379	8.4
333	-1.701527	0.000000	4.252205	0.005146	9.0
334	-1.676846	0.000000	4.252205	0.005341	9.1
335	-1.690393	0.000000	4.252205	0.005544	8.4
336	-1.689592	0.000000	4.252205	0.005513	11.4
337	-1.691123	0.000000	4.252205	0.005091	8.6
338	-1.692322	0.000000	4.252205	0.004754	8.8
339	-1.709125	0.000000	4.252205	0.005964	8.2
340	-1.702235	0.000000	4.252205	0.006030	9.0
341	-1.704970	0.000000	4.252205	0.005506	8.9
342	-1.689780	0.000000	4.252205	0.004942	10.3
343	-1.687027	0.000000	4.252205	0.005336	9.5
344	-1.695210	0.000000	4.252205	0.004690	8.4
345	-1.684895	0.000000	4.252205	0.005857	8.7
346	-1.698665	0.000000	4.252205	0.005522	8.9
347	-1.694209	0.000000	4.252205	0.005379	10.1
348	-1.684508	0.000000	4.252205	0.005287	8.8
349	-1.696315	0.000000	4.252205	0.005865	8.8
350	-1.685087	0.000000	4.252205	0.004889	9.2
351	-1.701254	0.000000	4.252205	0.006155	8.6
352	-1.686023	0.000000	4.252205	0.005517	9.5
353	-1.681408	0.000000	4.252205	0.006100	8.5
354	-1.675176	0.000000	4.252205	0.005070	11.4
355	-1.679389	0.000000	4.252205	0.005181	8.5
356	-1.695629	0.000000	4.252205	0.005179	8.7
357	-1.688882	0.000000	4.252205	0.005527	8.6
358	-1.694264	0.000000	4.252205	0.005002	8.6
359	-1.689554	0.000000	4.252205	0.005102	8.7
360	-1.683593	0.000000	4.252205	0.004591	9.5
361	-1.701952	0.000000	4.252205	0.004586	10.0
362	-1.687322	0.000000	4.252205	0.005262	8.9
363	-1.669881	0.000000	4.252205	0.005903	8.5
364	-1.674350	0.000000	4.252205	0.004779	8.6
365	-1.699810	0.000000	4.252205	0.005285	8.8
366	-1.684645	0.000000	4.252205	0.005519	10.1
367	-1.681021	0.000000	4.252205	0.005599	9.3
368	-1.691269	0.000000	4.252205	0.004487	9.3
369	-1.684338	0.000000	4.252205	0.004468	10.2
370	-1.677779	0.000000	4.252205	0.005082	11.0
371	-1.690903	0.000000	4.252205	0.004794	10.4
372	-1.699460	0.000000	4.252205	0.005527	10.3
373	-1.688502	0.000000	4.252205	0.004387	14.4
374	-1.661957	0.000000	4.252205	0.006516	8.7
375	-1.680478	0.000000	4.252205	0.004474	8.8
376	-1.681902	0.000000	4.252205	0.005511	8.9
377	-1.697037	0.000000	4.252205	0.004817	8.7
378	-1.696550	0.000000	4.252205	0.006313	8.9
379	-1.679593	0.000000	4.252205	0.005296	8.4
380	-1.681424	0.000000	4.252205	0.005145	10.7
381	-1.674881	0.000000	4.252205	0.005634	8.6
382	-1.684235	0.000000	4.252205	0.004585	8.4
383	-1.685754	0.000000	4.252205	0.006264	9.4
384	-1.670348	0.000000	4.252205	0.005071	8.6
385	-1.682998	0.000000	4.252205	0.005203	8.5
386	-1.684394	0.000000	4.252205	0.005258	8.5
387	-1.688173	0.000000	4.252205	0.005482	9.5
388	-1.678025	0.000000	4.252205	0.005930	8.4
389	-1.684620	0.000000	4.252205	0.005874	8.3
390	-1.671329	0.000000	4.252205	0.005670	8.4
391	-1.684346	0.000000	4.252205	0.005565	8.8
392	-1.671487	0.000000	4.252205	0.004783	8.5
393	-1.691320	0.000000	4.252205	0.005766	8.6
394	-1.694527	0.000000	4.252205	0.005271	9.5
395	-1.677382	0.000000	4.252205	0.004633	9.4
396	-1.682660	0.000000	4.252205	0.005131	8.4
397	-1.689080	0.000000	4.252205	0.004961	9.4
398	-1.670880	0.000000	4.252205	0.005531	8.5
399	-1.684905	0.000000	4.252205	0.005024	8.3
400	-1.671141	0.000000	4.252205	0.004914	10.3
401	-1.678068	0.000000	4.252205	0.004783	10.0
402	-1.691140	0.000000	4.252205	0.005143	8.7
403	-1.671925	0.000000	4.252205	0.005828	9.3
404	-1.690204	0.000000	4.252205	0.004467	8.6
405	-1.678366	0.000000	4.252205	0.004476	8.7
406	-1.672339	0.000000	4.252205	0.004596	8.4
407	-1.687695	0.000000	4.252205	0.005357	9.6
408	-1.673589	0.000000	4.252205	0.005311	10.7
409	-1.657387	0.000000	4.252205	0.004324	10.9
410	-1.671847	0.000000	4.252205	0.005030	9.5
411	-1.663500	0.000000	4.252205	0.004707	9.3
412	-1.663509	0.000000	4.252205	0.005054	8.8
413	-1.669800	0.000000	4.252205	0.005337	9.8
414	-1.689194	0.000000	4.252205	0.004006	9.2
415	-1.685928	0.000000	4.252205	0.004892	10.2
416	-1.680651	0.000000	4.252205	0.005464	9.3
417	-1.668141	0.000000	4.252205	0.004754	8.9
418	-1.657001	0.000000	4.252205	0.004176	8.4
419	-1.679110	0.000000	4.252205	0.003846	11.1
420	-1.670570	0.000000	4.252205	0.004294	9.5
421	-1.675329	0.000000	4.252205	0.005008	8.4
422	-1.677282	0.000000	4.252205	0.003610	8.7
423	-1.670145	0.000000	4.252205	0.004513	8.6
424	-1.685461	0.000000	4.252205	0.004850	8.4
425	-1.655406	0.000000	4.252205	0.005062	9.0
426	-1.663962	0.000000	4.252205	0.004614	8.8
427	-1.681742	0.000000	4.252205	0.005084	9.8
428	-1.677684	0.000000	4.252205	0.004730	9.0
429	-1.677474	0.000000	4.252205	0.004502	8.5
430	-1.643411	0.000000	4.252205	0.005300	8.4
431	-1.670856	0.000000	4.252205	0.004128	8.7
432	-1.657123	0.000000	4.252205	0.004423	9.8
433	-1.673089	0.000000	4.252205	0.005416	10.1
434	-1.657482	0.000000	4.252205	0.004442	9.8
435	-1.678154	0.000000	4.252205	0.004077	9.9
436	-1.665639	0.000000	4.252205	0.005567	8.8
437	-1.672111	0.000000	4.252205	0.004626	8.7
438	-1.678929	0.000000	4.252205	0.004592	8.8
439	-1.670053	0.000000	4.252205	0.004905	9.1
440	-1.683877	0.000000	4.252205	0.005413	9.9
441	-1.643568	0.000000	4.252205	0.004142	8.4
442	-1.666208	0.000000	4.252205	0.004906	8.7
443	-1.660582	0.000000	4.252205	0.004794	10.2
444	-1.674732	0.000000	4.252205	0.004958	10.1
445	-1.674113	0.000000	4.252205	0.004134	11.9
446	-1.668010	0.000000	4.252205	0.004179	11.4
447	-1.653582	0.000000	4.252205	0.004980	10.6
448	-1.662650	0.000000	4.252205	0.003847	10.3
449	-1.669903	0.000000	4.252205	0.005032	10.0
450	-1.665968	0.000000	4.252205	0.004054	10.0
451	-1.660691	0.000000	4.252205	0.004316	12.4
452	-1.656558	0.000000	4.252205	0.004445	11.1
453	-1.667277	0.000000	4.252205	0.005110	10.3
454	-1.645102	0.000000	4.252205	0.005056	10.4
455	-1.689552	0.000000	4.252205	0.004698	10.1
456	-1.649255	0.000000	4.252205	0.004929	10.4
457	-1.652512	0.000000	4.252205	0.004497	13.8
458	-1.666646	0.000000	4.252205	0.005053	9.9
459	-1.661943	0.000000	4.252205	0.004933	10.4
460	-1.682736	0.000000	4.252205	0.004202	8.7
461	-1.664933	0.000000	4.252205	0.005405	8.4
462	-1.649975	0.000000	4.252205	0.004680	8.0
463	-1.666500	0.000000	4.252205	0.004582	9.5
464	-1.650915	0.000000	4.252205	0.005015	8.9
465	-1.670940	0.000000	4.252205	0.005031	8.8
466	-1.654197	0.000000	4.252205	0.005195	8.6
467	-1.676339	0.000000	4.252205	0.004508	11.5
468	-1.648853	0.000000	4.252205	0.005080	10.6
469	-1.650336	0.000000	4.252205	0.005355	11.0
470	-1.672539	0.000000	4.252205	0.005373	10.1
471	-1.649635	0.000000	4.252205	0.005530	8.8
472	-1.655082	0.000000	4.252205	0.004501	7.9
473	-1.652670	0.000000	4.252205	0.005066	8.4
474	-1.652990	0.000000	4.252205	0.004544	8.3
475	-1.652447	0.000000	4.252205	0.004753	8.7
476	-1.667967	0.000000	4.252205	0.004127	7.7
477	-1.678956	0.000000	4.252205	0.004444	8.4
478	-1.641532	0.000000	4.252205	0.004538	7.7
479	-1.657529	0.000000	4.252205	0.004243	7.8
480	-1.657483	0.000000	4.252205	0.004732	8.5
481	-1.647635	0.000000	4.252205	0.004687	8.6
482	-1.655149	0.000000	4.252205	0.004885	8.5
483	-1.657182	0.000000	4.252205	0.004193	8.8
484	-1.652428	0.000000	4.252205	0.004504	7.9
485	-1.656970	0.000000	4.252205	0.005014	8.9
486	-1.659430	0.000000	4.252205	0.004719	8.8
487	-1.652309	0.000000	4.252205	0.004917	8.4
488	-1.667068	0.000000	4.252205	0.004357	8.2
489	-1.659240	0.000000	4.252205	0.005381	8.7
490	-1.643448	0.000000	4.252205	0.004508	8.2
491	-1.659222	0.000000	4.252205	0.004712	8.3
492	-1.647703	0.000000	4.252205	0.005676	8.6
493	-1.659124	0.000000	4.252205	0.004938	9.1
494	-1.648662	0.000000	4.252205	0.004941	11.2
495	-1.649395	0.000000	4.252205	0.003525	10.4
496	-1.647141	0.000000	4.252205	0.004631	10.0
497	-1.654112	0.000000	4.252205	0.004994	10.1
498	-1.644126	0.000000	4.252205	0.003947	9.4
499	-1.642212	0.000000	4.252205	0.004376	10.5
500	-1.655580	0.000000	4.252205	0.004661	10.3
501	-1.656855	0.000000	4.252205	0.005524	8.1
502	-1.662025	0.000000	4.252205	0.004327	8.8
503	-1.655699	0.000000	4.252205	0.003721	10.5
504	-1.656058	0.000000	4.252205	0.004024	8.7
505	-1.656252	0.000000	4.252205	0.005734	7.6
506	-1.641283	0.000000	4.252205	0.004942	8.7
507	-1.646799	0.000000	4.252205	0.005288	10.7
508	-1.644870	0.000000	4.252205	0.005303	10.3
509	-1.641845	0.000000	4.252205	0.003737	9.4
510	-1.642638	0.000000	4.252205	0.004197	10.1
511	-1.628082	0.000000	4.252205	0.005039	8.7
512	-1.639788	0.000000	4.252205	0.004548	10.1
513	-1.637669	0.000000	4.252205	0.003826	8.9
514	-1.657617	0.000000	4.252205	0.004658	8.3
