1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
110	-1.063688	67.873938	1.479977	0.027481	10.0
111	-1.072040	67.757680	1.481916	0.023528	9.5
112	-1.064176	67.641015	1.483866	0.017450	9.5
113	-1.062357	67.524912	1.485812	0.014668	9.8
114	-1.074076	68.515080	1.469377	0.033533	11.6
115	-1.074502	69.478967	1.453723	0.017704	11.0
116	-1.052778	69.364936	1.455558	0.035623	10.2
117	-1.088261	69.249743	1.457416	0.019775	10.8
118	-1.063327	69.134860	1.459273	0.027725	10.5
119	-1.078646	69.018190	1.461165	0.022258	9.9
120	-1.071099	70.018190	1.445111	0.022389	9.3
121	-1.079492	69.941641	1.446327	0.018189	9.1
122	-1.083350	70.937221	1.430665	0.019195	10.8
123	-1.074850	71.937080	1.415274	0.024719	12.8
124	-1.073595	72.844418	1.401590	0.023330	11.9
125	-1.063198	72.727750	1.403335	0.030392	11.3
126	-1.081997	73.727750	1.388520	0.024559	11.8
127	-1.074088	73.952215	1.385238	0.011875	9.2
128	-1.064421	74.948633	1.370852	0.019135	10.6
129	-1.072518	74.832167	1.372518	0.025008	11.6
130	-1.073417	75.544766	1.362388	0.022600	11.5
131	-1.075953	75.428096	1.364036	0.025796	12.9
132	-1.088656	75.701612	1.360178	0.024669	10.8
133	-1.082167	75.584941	1.361821	0.019621	10.5
134	-1.076273	76.579506	1.347941	0.028298	11.5
135	-1.080810	76.555925	1.348267	0.019837	10.2
136	-1.085575	76.444753	1.349805	0.022123	12.2
137	-1.076875	77.363320	1.337200	0.017296	9.9
138	-1.087801	78.316077	1.324372	0.023663	9.9
139	-1.086203	78.203126	1.325879	0.025423	10.9
140	-1.089173	78.088971	1.327407	0.018440	10.4
141	-1.061453	78.234573	1.325459	0.025343	10.1
142	-1.076163	79.209573	1.312563	0.016102	11.0
143	-1.067409	80.209570	1.299594	0.023142	11.4
144	-1.079106	80.092900	1.301094	0.019941	12.9
145	-1.083790	79.976229	1.302598	0.032727	11.1
146	-1.084041	80.976229	1.289824	0.032861	10.4
147	-1.063753	81.975784	1.277304	0.024349	11.4
148	-1.095489	82.975724	1.265020	0.025846	11.0
149	-1.081802	82.859053	1.266441	0.025092	10.0
150	-1.073046	83.858911	1.254365	0.023890	10.3
151	-1.060116	83.742240	1.255763	0.019110	11.9
152	-1.071231	83.633428	1.257069	0.021122	11.2
153	-1.074293	84.633403	1.245169	0.021819	11.8
154	-1.083863	84.518972	1.246519	0.022141	11.2
155	-1.094865	85.518972	1.234817	0.017934	10.2
156	-1.096860	85.402306	1.236170	0.022733	10.5
157	-1.054798	86.402273	1.224661	0.023998	13.9
158	-1.070903	86.322477	1.225572	0.024634	11.4
159	-1.078412	87.322477	1.214258	0.029154	12.3
160	-1.086675	88.322477	1.203150	0.019365	11.9
161	-1.065435	88.205808	1.204436	0.028209	12.9
162	-1.089799	88.095823	1.205650	0.019153	12.2
163	-1.071767	89.087070	1.194794	0.036897	12.5
164	-1.070407	90.084354	1.184068	0.027043	10.6
165	-1.084117	91.084354	1.173504	0.022748	12.0
166	-1.086076	90.967709	1.174726	0.025462	10.7
167	-1.069400	91.967709	1.164327	0.024087	12.1
168	-1.072087	91.851047	1.165531	0.020005	12.5
169	-1.077685	91.739043	1.166689	0.023379	11.0
170	-1.075303	92.520459	1.158658	0.019561	12.9
171	-1.052781	92.403790	1.159850	0.031822	11.6
172	-1.067982	93.403785	1.149712	0.014141	14.0
173	-1.058095	94.403785	1.139749	0.028039	10.8
174	-1.100003	95.387602	1.130115	0.026867	10.7
175	-1.077121	96.166018	1.122607	0.029091	10.4
176	-1.078392	97.148230	1.113274	0.021356	11.1
177	-1.083899	98.148230	1.103931	0.016183	10.0
178	-1.056518	98.031560	1.105013	0.021509	10.0
179	-1.082088	99.028329	1.095836	0.015383	10.4
180	-1.048981	98.912612	1.096894	0.021308	11.8
181	-1.083215	99.102550	1.095159	0.024907	11.1
182	-1.066107	100.102550	1.086116	0.017812	12.1
183	-1.074032	100.041004	1.086668	0.017893	12.9
184	-1.071227	99.924336	1.087716	0.014999	12.8
185	-1.076960	99.885354	1.088067	0.021236	9.8
186	-1.066692	100.091316	1.086217	0.021095	11.4
187	-1.091586	100.847326	1.079477	0.034133	10.8
188	-1.079973	101.847326	1.070690	0.019260	13.2
189	-1.080385	101.730657	1.071708	0.027793	10.6
190	-1.049836	101.619358	1.072680	0.020907	12.2
191	-1.071481	102.619358	1.064003	0.034177	12.2
192	-1.082952	102.506866	1.064972	0.021973	9.4
193	-1.069826	103.506862	1.056419	0.030389	9.9
194	-1.073860	103.868383	1.053360	0.023358	10.6
195	-1.090883	103.854521	1.053477	0.022060	9.3
196	-1.077974	103.737851	1.054463	0.022969	9.5
197	-1.085738	103.750518	1.054355	0.031844	10.7
198	-1.110703	104.750518	1.045971	0.032105	10.4
199	-1.065849	105.750518	1.037719	0.018737	11.0
200	-1.079335	106.750342	1.029597	0.019235	9.9
201	-1.081738	107.718938	1.021850	0.025574	10.3
202	-1.083887	108.718938	1.013972	0.020662	10.8
203	-1.078956	109.718938	1.006215	0.015959	10.9
204	-1.088497	110.312815	1.001665	0.024054	10.8
205	-1.049429	110.196969	1.002549	0.018854	11.0
206	-1.075756	111.181857	0.995079	0.030954	10.0
207	-1.065584	111.065186	0.995958	0.025350	9.3
208	-1.071392	112.065186	0.988473	0.025672	9.6
209	-1.102865	112.136224	0.987946	0.026914	8.4
210	-1.065081	113.136217	0.980581	0.021927	10.0
211	-1.064926	113.019547	0.981434	0.023101	10.9
212	-1.055944	112.902878	0.982289	0.015577	10.1
213	-1.078802	112.786208	0.983146	0.025038	10.3
214	-1.072445	113.783640	0.975871	0.030366	12.1
215	-1.072781	114.783640	0.968684	0.015817	9.7
216	-1.081515	114.666970	0.969517	0.030104	9.8
217	-1.075019	114.741500	0.968984	0.036563	10.5
218	-1.073244	114.624839	0.969818	0.028216	10.4
219	-1.076019	115.624839	0.962719	0.026346	10.6
220	-1.070104	116.441259	0.957001	0.026104	10.4
221	-1.083291	117.441259	0.950088	0.025844	12.7
222	-1.059408	117.324702	0.950889	0.021283	10.0
223	-1.086613	117.208032	0.951691	0.030192	10.7
224	-1.093423	117.092011	0.952491	0.035113	9.5
225	-1.077047	118.092011	0.945643	0.027380	9.4
226	-1.071570	119.092011	0.938893	0.036394	9.2
227	-1.089297	120.092011	0.932238	0.031720	11.4
228	-1.064086	121.092011	0.925678	0.028131	12.2
229	-1.065572	122.092011	0.919208	0.016115	10.4
230	-1.061752	121.975342	0.919959	0.023638	11.1
231	-1.076917	122.971644	0.913592	0.032229	9.6
232	-1.079991	123.971613	0.907291	0.019730	9.3
233	-1.071590	124.971591	0.901075	0.030420	9.0
234	-1.067566	125.971591	0.894944	0.032201	10.1
235	-1.071607	125.854920	0.895655	0.019628	11.0
236	-1.076776	125.738250	0.896367	0.016177	10.0
237	-1.083949	126.737750	0.890303	0.016554	10.1
238	-1.079380	126.640176	0.890892	0.014768	9.0
239	-1.085433	126.523530	0.891596	0.034562	10.1
240	-1.082804	126.417731	0.892236	0.028106	11.1
241	-1.101672	126.301060	0.892943	0.027001	10.9
242	-1.059732	127.301060	0.886921	0.042396	10.5
243	-1.062727	127.184390	0.887620	0.017684	9.5
244	-1.079187	128.184342	0.881670	0.027710	9.5
245	-1.079084	128.067910	0.882359	0.023584	11.2
246	-1.086419	129.067910	0.876479	0.016045	10.4
247	-1.074967	128.951361	0.877160	0.027792	13.4
248	-1.068805	128.834690	0.877843	0.023567	10.6
249	-1.084117	129.834645	0.872024	0.029845	10.6
250	-1.062554	130.314683	0.869257	0.015830	10.0
251	-1.061308	130.198170	0.869927	0.029915	9.8
252	-1.072364	130.082022	0.870596	0.020811	10.0
253	-1.079255	131.040117	0.865110	0.031508	10.3
254	-1.082468	130.923447	0.865774	0.019035	10.8
255	-1.073100	130.806857	0.866439	0.018121	10.8
256	-1.074904	130.690209	0.867105	0.017133	10.1
257	-1.066633	131.690204	0.861426	0.018249	12.0
258	-1.082506	132.688699	0.855830	0.028253	14.0
259	-1.056401	132.572167	0.856479	0.022937	11.8
260	-1.090183	133.572167	0.850938	0.029520	16.4
261	-1.061597	133.455496	0.851581	0.030089	11.8
262	-1.062617	133.338826	0.852225	0.038651	9.9
263	-1.069567	134.338825	0.846739	0.017465	10.5
264	-1.095959	135.338817	0.841323	0.021999	9.5
265	-1.073979	135.222150	0.841951	0.023639	10.4
266	-1.055993	135.105480	0.842580	0.027706	10.7
267	-1.081717	134.988810	0.843210	0.014552	10.5
268	-1.081324	134.872174	0.843841	0.026610	10.4
269	-1.060196	134.755553	0.844473	0.024338	9.5
270	-1.072687	135.752394	0.839103	0.026953	10.6
271	-1.074626	136.751702	0.833787	0.024007	10.2
272	-1.080488	136.635031	0.834405	0.022831	12.2
273	-1.071747	136.518428	0.835022	0.021362	11.6
274	-1.075130	136.413407	0.835579	0.026628	10.2
275	-1.083133	136.296736	0.836199	0.024807	13.0
276	-1.065576	137.296736	0.830917	0.020954	10.9
277	-1.080532	137.180718	0.831526	0.022963	10.6
278	-1.069076	137.068052	0.832119	0.024029	10.3
279	-1.064987	136.951382	0.832733	0.022732	10.4
280	-1.096468	137.236977	0.831230	0.019971	10.5
281	-1.068533	138.206785	0.826167	0.016349	9.9
282	-1.070761	139.054164	0.821793	0.035687	9.5
283	-1.091584	140.054164	0.816690	0.017724	10.6
284	-1.062594	139.937494	0.817282	0.024450	10.1
285	-1.068934	139.820824	0.817875	0.022948	10.9
286	-1.057521	139.704154	0.818469	0.024969	11.0
287	-1.060555	140.704153	0.813408	0.019474	10.7
288	-1.048892	141.699253	0.808433	0.014842	10.8
289	-1.066888	141.582587	0.809013	0.020747	10.2
290	-1.088903	141.659614	0.808630	0.028789	10.1
291	-1.095152	142.659613	0.803689	0.024126	10.0
292	-1.080637	142.542943	0.804262	0.018520	9.5
293	-1.075181	143.536398	0.799406	0.020364	9.4
294	-1.095304	144.536372	0.794577	0.018947	11.4
295	-1.064628	145.534701	0.789814	0.022161	11.4
296	-1.071829	145.418031	0.790367	0.024755	12.8
297	-1.077000	146.417926	0.785647	0.025454	11.9
298	-1.089032	146.301255	0.786195	0.021238	12.1
299	-1.070070	147.130283	0.782318	0.017943	10.4
300	-1.089845	148.130282	0.777693	0.023829	12.9
301	-1.083511	148.858144	0.774360	0.036907	10.6
302	-1.079812	148.741474	0.774892	0.028719	11.3
303	-1.067815	148.635053	0.775379	0.019451	12.2
304	-1.084840	149.635004	0.770835	0.026224	11.3
305	-1.083726	149.518334	0.771362	0.026526	13.1
306	-1.058771	150.518333	0.766865	0.017896	12.2
307	-1.059776	150.440017	0.767215	0.021673	11.1
308	-1.063672	150.847826	0.765395	0.023150	13.2
309	-1.065256	150.731155	0.765915	0.019972	11.8
310	-1.070384	151.731152	0.761480	0.022726	10.2
311	-1.053094	151.614481	0.761995	0.026550	9.9
312	-1.047866	152.613255	0.757611	0.020216	10.4
313	-1.107024	152.496619	0.758121	0.026700	10.1
314	-1.083066	152.379950	0.758631	0.017789	9.5
315	-1.065927	152.263280	0.759142	0.032877	10.0
316	-1.072772	153.254613	0.754823	0.018771	11.8
317	-1.096978	154.254613	0.750516	0.022734	9.9
318	-1.069079	155.198240	0.746497	0.021808	10.0
319	-1.051619	155.141749	0.746736	0.017738	10.3
320	-1.067608	156.141704	0.742521	0.021736	12.0
321	-1.078078	156.025033	0.743010	0.020358	11.4
322	-1.074018	155.908365	0.743500	0.012321	11.3
323	-1.073750	156.835820	0.739623	0.021960	11.6
324	-1.073883	156.719151	0.740108	0.011336	10.8
325	-1.079383	156.625290	0.740499	0.028181	10.4
326	-1.073774	157.625189	0.736354	0.014740	10.5
327	-1.076251	158.625073	0.732255	0.024154	9.1
328	-1.070371	158.508402	0.732731	0.016721	13.1
329	-1.074833	159.508401	0.728672	0.024173	10.9
330	-1.091420	160.449314	0.724893	0.028977	10.7
331	-1.079597	161.449314	0.720920	0.031789	13.9
332	-1.082507	161.398616	0.721121	0.020539	11.2
333	-1.090556	162.398582	0.717189	0.036610	9.3
334	-1.085687	163.398582	0.713299	0.030552	8.9
335	-1.056633	163.281911	0.713751	0.023202	11.1
336	-1.070815	164.281911	0.709899	0.024653	9.6
337	-1.082267	165.281260	0.706090	0.019804	10.0
338	-1.062556	166.280802	0.702322	0.019123	10.0
339	-1.089422	166.164591	0.702758	0.025188	10.1
340	-1.084550	167.051458	0.699444	0.019955	9.4
341	-1.057812	166.934788	0.699878	0.026591	9.3
342	-1.079893	166.825671	0.700284	0.016508	9.3
343	-1.070643	167.311688	0.698477	0.025027	10.1
344	-1.043735	168.311688	0.694787	0.024265	10.7
345	-1.085000	169.311688	0.691137	0.029705	11.2
346	-1.077612	170.311688	0.687524	0.010128	10.8
347	-1.072823	171.308843	0.683959	0.019573	14.0
348	-1.055475	171.255611	0.684148	0.024675	12.9
349	-1.062617	171.162161	0.684481	0.028012	11.6
350	-1.090205	172.162161	0.680938	0.021013	10.2
351	-1.085632	173.162161	0.677431	0.030192	10.3
352	-1.072355	173.045503	0.677838	0.022503	11.2
353	-1.082038	174.045503	0.674363	0.018570	12.7
354	-1.084032	175.045335	0.670923	0.037543	11.3
355	-1.083673	176.045335	0.667518	0.025937	12.9
356	-1.068819	177.045335	0.664148	0.028844	12.8
357	-1.069514	178.007410	0.660937	0.015505	13.1
358	-1.065705	177.890745	0.661325	0.019682	11.8
359	-1.081569	178.806850	0.658293	0.017787	10.1
360	-1.077518	178.690179	0.658677	0.018677	11.0
361	-1.080722	178.769071	0.658417	0.021676	9.4
362	-1.082650	179.768631	0.655139	0.015020	9.1
363	-1.060319	180.768573	0.651892	0.018090	10.0
364	-1.084612	180.651903	0.652270	0.031156	10.8
365	-1.059373	180.535232	0.652647	0.023063	9.7
366	-1.074467	180.418562	0.653025	0.015238	9.2
367	-1.073959	181.416580	0.649805	0.017680	9.3
368	-1.088909	181.299910	0.650180	0.017462	10.5
369	-1.080800	182.294896	0.646998	0.029285	11.3
370	-1.064316	182.178225	0.647370	0.025851	11.2
371	-1.073826	183.178225	0.644199	0.023425	10.2
372	-1.070151	183.061555	0.644567	0.023042	9.7
373	-1.079626	184.061555	0.641424	0.019529	9.9
374	-1.089058	185.060965	0.638313	0.022662	10.0
375	-1.080763	184.944427	0.638674	0.016812	11.5
376	-1.076270	185.944424	0.635588	0.029575	10.9
377	-1.067295	185.827753	0.635947	0.015789	10.3
378	-1.081114	185.711171	0.636305	0.019404	9.9
379	-1.070400	186.711109	0.633242	0.021665	10.2
380	-1.073414	186.935341	0.632559	0.024613	11.3
381	-1.085117	186.861068	0.632785	0.021519	11.8
382	-1.066685	186.744397	0.633140	0.027109	13.2
383	-1.087137	187.744397	0.630107	0.018987	12.9
384	-1.080309	187.627727	0.630460	0.017334	13.5
385	-1.066795	187.715338	0.630195	0.019874	12.7
386	-1.072967	188.715326	0.627190	0.032699	11.9
387	-1.096972	188.992239	0.626363	0.016726	10.0
388	-1.104481	188.875570	0.626711	0.028497	9.9
389	-1.066763	188.770061	0.627027	0.032793	9.0
390	-1.055495	189.770061	0.624052	0.030706	10.8
391	-1.064481	190.770061	0.621105	0.015443	13.8
392	-1.084339	191.615088	0.618636	0.028899	11.5
393	-1.093031	191.708004	0.618366	0.020037	9.8
394	-1.066166	191.591334	0.618705	0.017249	10.7
395	-1.073279	192.591334	0.615809	0.026598	11.6
396	-1.067653	193.587088	0.612951	0.024091	12.7
397	-1.056082	193.470432	0.613284	0.024781	12.5
398	-1.070366	194.470429	0.610438	0.025254	10.2
399	-1.086669	194.719766	0.609733	0.031553	10.4
400	-1.067531	195.719766	0.606919	0.022427	10.6
401	-1.075808	196.719766	0.604132	0.028081	11.1
402	-1.064414	197.719766	0.601369	0.019710	12.7
403	-1.087064	197.603095	0.601690	0.020851	11.3
404	-1.085464	198.603095	0.598951	0.016464	10.3
405	-1.059655	198.489722	0.599260	0.013566	11.1
406	-1.077465	198.375364	0.599572	0.009916	10.4
407	-1.087870	198.271779	0.599856	0.024963	10.5
408	-1.088023	198.194099	0.600068	0.023973	11.9
409	-1.076511	199.184846	0.597368	0.024993	11.2
410	-1.069551	200.184846	0.594667	0.020432	12.8
411	-1.085953	201.144898	0.592097	0.022743	10.6
412	-1.071289	201.964299	0.589921	0.028636	10.8
413	-1.060658	201.847629	0.590230	0.033242	10.6
414	-1.069401	201.730958	0.590539	0.030263	11.2
415	-1.061546	201.614310	0.590849	0.027135	10.8
416	-1.058941	201.497640	0.591159	0.022334	11.7
417	-1.082928	201.381566	0.591467	0.028349	11.4
418	-1.076864	202.381566	0.588819	0.026519	11.3
419	-1.072278	203.381566	0.586195	0.017404	11.8
420	-1.066805	203.264895	0.586500	0.020265	11.5
421	-1.080527	204.259893	0.583909	0.017694	12.8
422	-1.072193	204.143223	0.584212	0.028657	11.1
423	-1.085504	204.026553	0.584515	0.025404	10.7
424	-1.063690	205.026553	0.581929	0.021501	11.4
425	-1.068044	204.910241	0.582229	0.008731	12.7
426	-1.059933	205.781136	0.579993	0.021279	12.7
427	-1.063334	205.718539	0.580153	0.017068	12.4
428	-1.097774	205.601872	0.580451	0.017377	11.0
429	-1.060821	205.485202	0.580750	0.016530	9.7
430	-1.051282	206.155543	0.579037	0.019008	10.0
431	-1.091324	206.039080	0.579334	0.031734	9.5
432	-1.075418	205.928491	0.579616	0.015014	10.1
433	-1.065292	206.905244	0.577132	0.024624	11.6
434	-1.092570	207.839855	0.574775	0.028927	9.5
435	-1.082827	207.723185	0.575068	0.016256	8.5
436	-1.068764	208.723185	0.572565	0.028419	9.1
437	-1.074239	208.606514	0.572856	0.029413	9.5
438	-1.047013	208.489844	0.573147	0.017539	11.5
439	-1.063954	208.373173	0.573438	0.020761	10.0
440	-1.070316	208.256503	0.573730	0.022322	11.7
441	-1.076304	208.285078	0.573659	0.018713	12.3
442	-1.066292	209.285078	0.571168	0.017828	11.1
443	-1.087211	210.284630	0.568699	0.016530	10.2
444	-1.073958	211.283359	0.566254	0.026909	10.3
445	-1.077719	211.197270	0.566464	0.016899	10.1
446	-1.041128	212.197270	0.564035	0.021284	10.2
447	-1.062319	212.121048	0.564219	0.015649	10.5
448	-1.091218	213.107808	0.561841	0.024530	11.4
449	-1.089442	212.995540	0.562111	0.017674	12.2
450	-1.057041	212.881429	0.562385	0.018690	10.8
451	-1.085256	213.070816	0.561930	0.021549	10.5
452	-1.054672	212.954145	0.562210	0.023338	10.5
453	-1.075145	213.930503	0.559874	0.030891	11.0
454	-1.072191	213.813839	0.560152	0.015165	11.3
455	-1.069223	213.706816	0.560407	0.020986	11.2
456	-1.110875	213.617168	0.560621	0.012852	11.1
457	-1.088207	213.500537	0.560900	0.021493	10.2
458	-1.092148	214.500537	0.558518	0.025863	10.0
459	-1.079190	214.693412	0.558061	0.021243	9.8
460	-1.091947	215.103811	0.557091	0.024761	10.1
461	-1.068155	216.103518	0.554742	0.027747	12.0
462	-1.064431	217.103518	0.552413	0.022275	9.6
463	-1.086114	218.103518	0.550102	0.027601	10.2
464	-1.075558	219.103518	0.547811	0.027361	10.9
465	-1.072235	220.103518	0.545539	0.022737	13.2
466	-1.089304	221.103514	0.543286	0.021310	11.0
467	-1.047837	222.038037	0.541197	0.023803	10.8
468	-1.061009	223.037996	0.538979	0.020416	9.1
469	-1.055711	224.037212	0.536781	0.017921	10.8
470	-1.076000	223.920717	0.537037	0.025017	11.7
471	-1.093497	224.461112	0.535854	0.028965	12.5
472	-1.072921	225.461112	0.533680	0.020721	12.6
473	-1.089749	226.461112	0.531523	0.020085	12.0
474	-1.088156	227.461112	0.529384	0.017210	11.6
475	-1.075226	228.461112	0.527262	0.021386	10.7
476	-1.073135	229.185102	0.525736	0.031862	8.5
477	-1.070119	229.199260	0.525707	0.019177	11.7
478	-1.063412	230.199259	0.523614	0.025282	13.5
479	-1.091928	230.410211	0.523174	0.016417	11.4
480	-1.078689	231.410211	0.521102	0.017849	14.6
481	-1.069532	231.293543	0.521343	0.021802	10.0
482	-1.076623	232.250537	0.519373	0.017997	11.0
483	-1.077491	232.133869	0.519612	0.024421	10.4
484	-1.063183	232.019719	0.519846	0.022876	12.1
485	-1.064430	233.019719	0.517800	0.019008	11.7
486	-1.067612	232.909641	0.518024	0.015896	12.8
487	-1.079015	233.430631	0.516964	0.023849	11.6
488	-1.057845	233.701787	0.516413	0.037855	10.5
489	-1.086415	233.585116	0.516650	0.022127	12.9
490	-1.065899	233.468446	0.516887	0.030989	10.8
491	-1.085063	233.351780	0.517124	0.025512	11.9
492	-1.063303	233.235110	0.517361	0.021438	12.0
493	-1.079078	233.118440	0.517599	0.017375	13.0
494	-1.076703	233.548643	0.516724	0.021171	11.6
495	-1.080263	233.431973	0.516961	0.018074	10.8
496	-1.079069	233.315659	0.517197	0.022842	10.5
497	-1.088614	233.198988	0.517435	0.021367	11.7
498	-1.088525	234.198988	0.515407	0.014760	9.8
499	-1.065858	234.082330	0.515643	0.018159	10.5
500	-1.080617	234.123518	0.515560	0.027095	10.1
501	-1.071058	234.030554	0.515748	0.027297	10.5
502	-1.079157	235.030554	0.513733	0.021526	11.4
503	-1.079321	234.997168	0.513800	0.024892	10.9
504	-1.090335	235.258374	0.513276	0.022187	10.3
505	-1.081112	235.141704	0.513510	0.029776	10.0
506	-1.065286	235.025037	0.513744	0.021566	9.7
507	-1.066713	235.725469	0.512343	0.018895	9.2
508	-1.062273	235.612489	0.512568	0.017209	9.9
509	-1.069235	236.612489	0.510578	0.011460	10.8
510	-1.077627	237.591806	0.508645	0.022413	10.3
511	-1.074269	237.475137	0.508874	0.017846	11.7
512	-1.068664	237.358609	0.509104	0.021296	11.1
513	-1.076092	237.241939	0.509334	0.007788	11.2
514	-1.076291	237.142460	0.509530	0.019715	12.7
