1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.265562	0.000000	3.772927	0.097419	245.2
1	-1.311393	0.000000	3.772927	0.099635	10.6
2	-1.354848	0.000000	3.772927	0.099164	8.8
3	-1.416071	0.000000	3.772927	0.099106	9.3
4	-1.428240	0.000000	3.772927	0.096034	7.5
5	-1.493219	0.000000	3.772927	0.088996	8.3
6	-1.506841	0.000000	3.772927	0.083357	6.6
7	-1.565606	0.000000	3.772927	0.077979	7.7
8	-1.595785	0.000000	3.772927	0.069731	7.1
9	-1.589622	0.000000	3.772927	0.063850	7.4
10	-1.615743	0.000000	3.772927	0.056675	6.9
11	-1.623583	0.000000	3.772927	0.050978	7.4
12	-1.632003	0.000000	3.772927	0.046057	7.6
13	-1.632433	0.000000	3.772927	0.039607	7.6
14	-1.636742	0.000000	3.772927	0.040755	7.3
15	-1.661398	0.000000	3.772927	0.034366	7.9
16	-1.647117	0.000000	3.772927	0.030487	7.8
17	-1.674039	0.000000	3.772927	0.031906	8.3
18	-1.640852	0.000000	3.772927	0.030960	7.0
19	-1.669038	0.000000	3.772927	0.026668	7.8
20	-1.688751	0.000000	3.772927	0.024143	7.5
21	-1.708519	0.000000	3.772927	0.023118	7.2
22	-1.686100	0.000000	3.772927	0.022877	6.8
23	-1.676123	0.000000	3.772927	0.026836	6.7
24	-1.674593	0.000000	3.772927	0.022303	6.5
25	-1.693520	0.000000	3.772927	0.021115	7.0
26	-1.695010	0.000000	3.772927	0.020605	7.3
27	-1.690960	0.000000	3.772927	0.019078	8.2
28	-1.696839	0.000000	3.772927	0.021129	8.5
29	-1.692267	0.000000	3.772927	0.020670	8.0
30	-1.696403	0.000000	3.772927	0.017300	6.7
31	-1.687633	0.000000	3.772927	0.017851	6.9
32	-1.706049	0.000000	3.772927	0.016560	8.3
33	-1.695979	0.000000	3.772927	0.019197	8.1
34	-1.689585	0.000000	3.772927	0.017827	7.5
35	-1.698847	0.000000	3.772927	0.014978	8.9
36	-1.697758	0.000000	3.772927	0.016652	7.6
37	-1.685037	0.000000	3.772927	0.017227	8.0
38	-1.695896	0.000000	3.772927	0.018332	8.3
39	-1.692079	0.000000	3.772927	0.017443	8.3
40	-1.685471	0.000000	3.772927	0.016121	9.5
41	-1.684534	0.000000	3.772927	0.017282	7.9
42	-1.716303	0.000000	3.772927	0.016797	7.6
43	-1.719557	0.000000	3.772927	0.016709	7.9
44	-1.704410	0.000000	3.772927	0.015344	7.6
45	-1.698364	0.000000	3.772927	0.019155	7.3
46	-1.712865	0.000000	3.772927	0.020587	8.3
47	-1.711843	0.000000	3.772927	0.017365	7.8
48	-1.723561	0.000000	3.772927	0.016046	7.6
49	-1.725688	0.000000	3.772927	0.016343	7.2
50	-1.699585	0.000000	3.772927	0.017804	7.4
51	-1.717019	0.000000	3.772927	0.014871	6.9
52	-1.733142	0.000000	3.772927	0.016159	7.9
53	-1.724858	0.000000	3.772927	0.018852	7.4
54	-1.717781	0.000000	3.772927	0.017144	7.8
55	-1.718343	0.000000	3.772927	0.015725	7.6
56	-1.726724	0.000000	3.772927	0.017886	7.4
57	-1.731248	0.000000	3.772927	0.016646	7.3
58	-1.711318	0.000000	3.772927	0.016718	7.0
59	-1.715623	0.000000	3.772927	0.016565	7.0
60	-1.688843	0.000000	3.772927	0.016265	7.9
61	-1.727645	0.000000	3.772927	0.015464	6.1
62	-1.721063	0.000000	3.772927	0.016494	6.4
63	-1.702567	0.000000	3.772927	0.016813	7.1
64	-1.711799	0.000000	3.772927	0.016873	7.8
65	-1.707912	0.000000	3.772927	0.014784	10.5
66	-1.718385	0.000000	3.772927	0.015710	8.2
67	-1.731318	0.000000	3.772927	0.017909	8.5
68	-1.745384	0.000000	3.772927	0.017505	10.2
69	-1.731166	0.000000	3.772927	0.019643	7.2
70	-1.721151	0.000000	3.772927	0.015223	7.3
71	-1.712306	0.000000	3.772927	0.019583	7.5
72	-1.729451	0.000000	3.772927	0.016848	7.8
73	-1.736409	0.000000	3.772927	0.017185	8.1
74	-1.739997	0.000000	3.772927	0.017210	8.0
75	-1.734616	0.000000	3.772927	0.017105	9.6
76	-1.739081	0.000000	3.772927	0.017863	8.3
77	-1.744121	0.000000	3.772927	0.018712	7.9
78	-1.746641	0.000000	3.772927	0.016576	7.4
79	-1.731083	0.000000	3.772927	0.016874	8.4
80	-1.734138	0.000000	3.772927	0.016389	8.7
81	-1.734481	0.000000	3.772927	0.016584	9.1
82	-1.747259	0.000000	3.772927	0.015490	7.5
83	-1.720933	0.000000	3.772927	0.016137	8.2
84	-1.742628	0.000000	3.772927	0.016210	7.3
85	-1.739099	0.000000	3.772927	0.017262	7.5
86	-1.765737	0.000000	3.772927	0.016283	7.1
87	-1.741672	0.000000	3.772927	0.016593	8.2
88	-1.736842	0.000000	3.772927	0.016805	7.8
89	-1.761720	0.000000	3.772927	0.015847	9.0
90	-1.734262	0.000000	3.772927	0.017694	9.0
91	-1.741363	0.000000	3.772927	0.019201	7.0
92	-1.739047	0.000000	3.772927	0.016762	7.3
93	-1.765256	0.000000	3.772927	0.019885	7.3
94	-1.737892	0.000000	3.772927	0.016323	7.8
95	-1.741813	0.000000	3.772927	0.017859	8.3
96	-1.753098	0.000000	3.772927	0.017396	7.5
97	-1.754224	0.000000	3.772927	0.020060	7.2
98	-1.728853	0.000000	3.772927	0.015709	7.3
99	-1.756755	0.000000	3.772927	0.019654	7.6
100	-1.753478	0.000000	3.772927	0.015548	7.9
101	-1.730180	0.000000	3.772927	0.017102	7.7
102	-1.755701	0.000000	3.772927	0.016732	7.4
103	-1.763870	0.000000	3.772927	0.016943	9.0
104	-1.779523	0.000000	3.772927	0.016376	8.2
105	-1.754752	0.000000	3.772927	0.018008	7.8
106	-1.769540	0.000000	3.772927	0.018821	7.3
107	-1.763949	0.000000	3.772927	0.017962	8.1
108	-1.768413	0.000000	3.772927	0.015482	7.8
109	-1.741913	0.000000	3.772927	0.018284	7.6
110	-1.769018	0.000000	3.772927	0.016379	8.3
111	-1.756955	0.000000	3.772927	0.017347	8.1
112	-1.752476	0.000000	3.772927	0.016546	8.0
113	-1.760540	0.000000	3.772927	0.017942	8.5
114	-1.781286	0.000000	3.772927	0.016554	8.3
115	-1.783470	0.000000	3.772927	0.018854	8.0
116	-1.772284	0.000000	3.772927	0.017814	7.9
117	-1.773809	0.000000	3.772927	0.014892	8.5
118	-1.769699	0.000000	3.772927	0.017602	8.2
119	-1.776504	0.000000	3.772927	0.018582	9.3
120	-1.778663	0.000000	3.772927	0.017021	8.5
121	-1.784164	0.000000	3.772927	0.017610	9.0
122	-1.774824	0.000000	3.772927	0.017432	10.5
123	-1.774850	0.000000	3.772927	0.016028	9.2
124	-1.786227	0.000000	3.772927	0.016160	8.6
125	-1.779812	0.000000	3.772927	0.016595	8.7
126	-1.772967	0.000000	3.772927	0.016376	8.8
127	-1.775014	0.000000	3.772927	0.016974	8.8
128	-1.772440	0.000000	3.772927	0.018342	9.0
129	-1.785751	0.000000	3.772927	0.016241	8.5
130	-1.780618	0.000000	3.772927	0.017235	8.6
131	-1.781622	0.000000	3.772927	0.017345	7.8
132	-1.781152	0.000000	3.772927	0.018530	7.7
133	-1.783445	0.000000	3.772927	0.018616	7.7
134	-1.798871	0.000000	3.772927	0.017460	7.9
135	-1.790463	0.000000	3.772927	0.018447	7.3
136	-1.795498	0.000000	3.772927	0.015841	7.8
137	-1.792722	0.000000	3.772927	0.018368	9.0
138	-1.787501	0.000000	3.772927	0.016696	8.5
139	-1.789253	0.000000	3.772927	0.016549	7.9
140	-1.798918	0.000000	3.772927	0.017365	7.8
141	-1.793103	0.000000	3.772927	0.017507	7.9
142	-1.771392	0.000000	3.772927	0.016473	8.2
143	-1.798527	0.000000	3.772927	0.014748	8.3
144	-1.800101	0.000000	3.772927	0.015413	7.9
145	-1.787856	0.000000	3.772927	0.015629	7.9
146	-1.793124	0.000000	3.772927	0.016246	6.8
147	-1.799772	0.000000	3.772927	0.016717	7.0
148	-1.824627	0.000000	3.772927	0.016188	8.4
149	-1.775418	0.000000	3.772927	0.017671	7.7
150	-1.806472	0.000000	3.772927	0.017633	8.5
151	-1.813749	0.000000	3.772927	0.016861	8.8
152	-1.816488	0.000000	3.772927	0.016625	7.6
153	-1.791488	0.000000	3.772927	0.014639	7.9
154	-1.784817	0.000000	3.772927	0.017505	8.8
155	-1.776261	0.000000	3.772927	0.017161	8.8
156	-1.820665	0.000000	3.772927	0.017982	8.3
157	-1.807354	0.000000	3.772927	0.016472	7.6
158	-1.795843	0.000000	3.772927	0.016016	7.2
159	-1.814927	0.000000	3.772927	0.017260	7.5
160	-1.823901	0.000000	3.772927	0.016031	8.3
161	-1.813565	0.000000	3.772927	0.018004	7.9
162	-1.808354	0.000000	3.772927	0.016057	7.7
163	-1.826761	0.000000	3.772927	0.014159	8.2
164	-1.799508	0.000000	3.772927	0.017473	8.3
165	-1.817184	0.000000	3.772927	0.014793	8.0
166	-1.812844	0.000000	3.772927	0.016703	7.8
167	-1.802111	0.000000	3.772927	0.016790	8.4
168	-1.825544	0.000000	3.772927	0.018054	8.3
169	-1.795239	0.000000	3.772927	0.018066	8.0
170	-1.816566	0.000000	3.772927	0.016705	9.5
171	-1.786605	0.000000	3.772927	0.017024	8.3
172	-1.816913	0.000000	3.772927	0.015352	8.2
173	-1.812718	0.000000	3.772927	0.016804	8.2
174	-1.807277	0.000000	3.772927	0.016567	8.2
175	-1.830379	0.000000	3.772927	0.017100	8.4
176	-1.821565	0.000000	3.772927	0.015710	9.4
177	-1.841955	0.000000	3.772927	0.014563	9.3
178	-1.824843	0.000000	3.772927	0.017535	8.6
179	-1.831465	0.000000	3.772927	0.018387	8.1
180	-1.824732	0.000000	3.772927	0.016148	8.2
181	-1.830999	0.000000	3.772927	0.017533	8.4
182	-1.815984	0.000000	3.772927	0.015733	7.9
183	-1.827149	0.000000	3.772927	0.017366	7.6
184	-1.820875	0.000000	3.772927	0.014466	7.9
185	-1.834581	0.000000	3.772927	0.018111	8.9
186	-1.831693	0.000000	3.772927	0.016582	10.5
187	-1.816603	0.000000	3.772927	0.016146	8.5
188	-1.842358	0.000000	3.772927	0.015786	8.7
189	-1.836932	0.000000	3.772927	0.016528	8.4
190	-1.842073	0.000000	3.772927	0.013898	8.2
191	-1.829672	0.000000	3.772927	0.016388	7.9
192	-1.844056	0.000000	3.772927	0.014679	8.7
